G1;3.547208;3.478389;3.62975;3.577724;3.536637;3.563986;3.638409;3.613698;3.628738;3.575804;3.625953;3.668543;3.553228;3.524182;3.607047;3.608108;3.542582;3.526476;3.577367;3.536166;3.592025;3.604227;3.625107;3.54891;3.612342
G2;3.559666;3.468105;3.589623;3.455598;3.498859;3.550735;3.602944;3.534952;3.57089;3.499614;3.593054;3.631864;3.48069;3.215466;3.589946;3.607334;3.49302;3.252306;3.584394;3.526967;3.504096;3.590923;3.554061;3.372043;3.544558
G3;3.483583;3.528536;3.484952;3.384778;3.533852;3.392006;3.526835;3.433178;3.480818;3.288409;3.489474;3.532081;3.480529;3.153702;3.545241;3.602307;3.376442;3.163714;3.453938;3.419461;3.370279;3.525789;3.438189;3.338916;3.565469
G4;3.51661;3.450193;3.508006;3.41794;3.432997;3.368082;3.419117;3.265752;3.24616;3.285768;3.368796;3.412328;3.26664;3.042651;3.230675;3.548693;2.988339;2.958977;3.180474;3.298536;3.136241;3.210096;3.399793;3.357281;3.343672
G5;3.257134;3.251458;3.301117;3.242206;3.262451;3.344266;3.178049;3.055561;3.189614;3.097737;3.360585;3.416024;3.150372;2.948018;3.313277;3.385645;2.749086;2.78716;3.186072;3.086887;2.975859;3.275028;3.457046;3.306811;3.315865
G6;3.121237;3.085756;3.249591;3.165468;3.04407;3.375845;3.014838;2.967651;3.126179;2.898745;3.322664;3.440286;3.017118;2.949359;3.207099;3.31209;2.766315;2.523604;3.174537;3.00426;3.022069;3.06265;3.443507;3.148841;3.32349
G7;3.060084;2.901819;3.040601;3.01849;3.02818;3.25557;3.056375;2.683669;3.019644;3.040434;3.224188;3.276093;2.899322;3.049182;3.193056;3.192294;2.623937;2.739955;3.302699;3.032913;2.96404;3.072839;3.344302;2.91633;3.195785
G8;2.936147;2.882253;2.998458;2.923288;2.881557;3.272354;2.995096;2.715878;2.547546;2.943428;3.066639;3.122064;2.846719;3.089977;3.126302;2.975047;2.518479;2.859676;3.186121;2.93286;2.662426;2.95789;3.365196;2.939555;3.375987
G9;3.068114;2.861447;2.934995;2.939375;2.897367;3.310389;2.870925;2.940423;2.52555;2.768335;3.054427;3.029043;2.82487;3.079112;3.108101;3.080832;2.639063;2.709591;3.335908;2.91849;2.828463;3.080523;3.43908;2.932247;3.406321
G10;2.884912;2.863853;2.844746;3.114622;2.888696;3.148458;2.718345;2.853514;2.595262;2.554096;2.646544;2.793751;2.710822;2.956495;2.884759;3.090199;2.628186;2.447412;3.295839;2.837591;2.662431;2.953224;3.190931;2.979927;3.433671
