G1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.339458;1.521364;1.173325;1.30492;1.230912;1.126948;1.178992;1.22879;1.27787
G2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.319583;1.546099;1.159087;1.159087;1.254369;1.086944;1.188376;1.141811;1.27467
G3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.368495;1.575483;1.19028;1.235922;1.042834;1.118678;1.159087;1.273708;1.36612
G4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.413921;1.567941;1.273708;1.19028;1.023183;1.126657;1.254369;1.271782;1.197589
G5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.391733;1.529586;1.193093;1.178992;1.0335;1.173325;1.197589;1.192156;1.339458
G6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.436884;1.56417;1.178992;1.197589;1.118678;1.105867;1.265028;1.192156;1.312579
G7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.477622;1.570951;1.139495;0.9959386;0.9340681;1.113856;1.22879;1.309312;1.413921
G8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.467034;1.581291;1.13625;1.126948;1.058607;1.166875;1.308824;1.307361;1.424274
G9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.454868;1.570199;1.139495;1.166693;1.0335;1.221056;1.330539;1.308824;1.440645
G10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.405639;1.5;1.132069;1.070589;1.03689;1.249436;1.368495;1.319583;1.501902
G11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.447218;1.576545;1.192156;1.092256;1.023183;1.281633;1.360964;1.356432;1.519672
G12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.493469;1.584736;1.13625;1.0969;1.086944;1.418564;1.413921;1.393768;1.523118
G13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.405639;1.575483;1.132069;1.070589;1.023183;1.274102;1.368495;1.327986;1.572926
G14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.457717;1.578712;1.139495;0.9709506;1.126948;1.330539;1.308824;1.269433;1.571059
G15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.405639;1.577812;1.065067;0.9097362;1.063999;1.330539;1.301498;1.27467;1.552027
G16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.410302;1.572926;1.268891;1.130307;1.118678;1.268891;1.26019;1.308824;1.516849
G17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.494016;1.56417;1.268891;1.106001;1.166875;1.391733;1.399924;1.330539;1.505241
G18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.388678;1.583374;1.219241;1.058607;1.166875;1.366991;1.269433;1.339458;1.457717
G19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.318237;1.555859;1.236397;1.12088;1.063999;1.339458;1.295462;1.308824;1.477622
G20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.360964;1.572926;1.234498;1.140908;1.077419;1.285285;1.268174;1.312579;1.522337
G21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.392364;1.578712;1.234498;1.269433;1.183703;1.178144;1.301498;1.265028;1.571059
G22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.342842;1.528184;1.183703;1.239741;1.086944;1.166875;1.301498;1.273708;1.570199
G23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.340446;1.532446;1.143661;1.19028;1.0969;1.268891;1.334508;1.307361;1.506537
G24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.301498;1.440023;1.236397;1.166693;1.166693;1.21301;1.247556;1.188376;1.575483
G25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.356432;1.480301;1.143198;1.19028;1.139495;1.307361;1.319583;1.268891;1.563567
G26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.301498;1.466823;1.235922;1.192156;1.236397;1.308824;1.337479;1.307361;1.549395
G27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.291687;1.438977;1.193093;1.187464;1.224498;1.384596;1.336291;1.394784;1.57401
G28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.239741;1.337479;1.187464;1.132069;1.224498;1.410302;1.476545;1.416502;1.55321
G29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.205796;1.265028;1.105867;1.070589;1.19028;1.519672;1.433715;1.501902;1.584068
G30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.273708;1.393768;1.105867;1.113856;1.183703;1.467034;1.485475;1.467034;1.583374
G31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.291687;1.334508;1.21301;1.234498;1.268891;1.329366;1.342842;1.413921;1.570199
G32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.26019;1.309312;1.235922;1.235922;1.26019;1.461399;1.461399;1.471151;1.549659
G33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.265028;1.334508;1.193093;1.21301;1.118678;1.35515;1.373327;1.418564;1.549659
G34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.159087;1.21301;1.141811;1.166693;1.105867;1.295462;1.393146;1.388678;1.541341
G35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.236397;1.30492;1.078845;1.178992;1.141811;1.338058;1.35785;1.337479;1.539491
G36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.247556;1.308824;1.224498;1.183703;1.224498;1.418049;1.388678;1.366991;1.542774
G37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.219241;1.27467;1.126948;1.234498;1.232121;1.364482;1.394784;1.319583;1.555568
G38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.219241;1.271782;1.230912;1.188376;1.183703;1.211361;1.384596;1.307361;1.576545
G39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.192156;1.26019;1.27467;1.268891;1.249436;1.25996;1.291687;1.26019;1.544193
G40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.304543;1.356432;1.337479;1.297089;1.312579;1.247556;1.295462;1.187464;1.576545
G41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.154552;1.307361;1.183703;1.308824;1.339458;1.271782;1.340446;1.27467;1.577812
G42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.304543;1.376357;1.232121;1.25996;1.301498;1.265028;1.295462;1.197589;1.583374
G43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.295462;1.446532;1.271782;1.319583;1.236397;1.325567;1.379482;1.304543;1.584736
G44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.092256;1.26019;1.339458;1.340446;1.340446;1.27467;1.249436;1.235922;1.567941
G45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.295462;1.438977;1.325567;1.340446;1.319583;1.285285;1.350878;1.307361;1.582062
G46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.155717;1.388678;1.187464;1.126948;1.042834;1.268891;1.30492;1.297089;1.576545
G47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.340446;1.418564;1.192156;1.166693;1.113856;1.334508;1.334508;1.360964;1.560489
G48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.326502;1.440023;1.150496;1.126948;1.075179;1.436884;1.413921;1.418564;1.56417
G49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.25996;1.356432;1.285285;1.26019;1.193093;1.45931;1.418564;1.410302;1.582062
G50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.285285;1.350878;1.307361;1.26019;1.193093;1.45506;1.45931;1.45931;1.579434
G51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.356432;1.418049;1.271782;1.27467;1.193093;1.350877;1.36612;1.340446;1.571059
G52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.366991;1.373327;1.337479;1.340446;1.285285;1.393768;1.340446;1.325567;1.550999
G53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.440023;1.474389;1.308824;1.339458;1.27467;1.394784;1.391733;1.368996;1.575483
G54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.410302;1.458691;1.235922;1.273708;1.27467;1.418564;1.385295;1.350878;1.580647
G55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.393768;1.410515;1.159087;1.192156;1.126948;1.394784;1.391733;1.36612;1.584068
G56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.384596;1.440023;1.234498;1.236397;1.205796;1.410515;1.417937;1.3816;1.57401
G57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.388678;1.413921;1.291687;1.239741;1.205796;1.424274;1.436884;1.418049;1.576545
G58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.368996;1.344293;1.273708;1.183703;1.166693;1.31381;1.295462;1.360964;1.56417
G59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.394784;1.429539;1.141811;1.219241;1.22879;1.373327;1.338058;1.418049;1.56417
G60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.334508;1.368996;1.192156;1.105867;1.197589;1.356432;1.318237;1.319583;1.565103
G61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.334508;1.368495;1.118678;1.141811;1.159087;1.429539;1.336666;1.379482;1.528184
G62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.307361;1.301498;1.192156;1.042834;0.9717546;1.348501;1.325567;1.360964;1.493469
G63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.307361;1.308824;1.065067;1.058607;1.113856;1.356432;1.339458;1.364482;1.505241
G64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.297089;1.297089;0.9959386;0.9837083;1.050976;1.297089;1.22879;1.301498;1.485251
G65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.339458;1.360964;0.9927744;1.0512;0.8812909;1.210155;1.219241;1.308824;1.474389
G66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.224498;1.268891;0.9959386;0.9886994;1.12088;1.274102;1.247556;1.364482;1.45506
G67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.183703;1.27467;1.065067;1.143198;0.9709506;1.35785;1.325567;1.340446;1.451334
G68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.268891;1.339458;0.9995492;0.9777946;0.9447389;1.36612;1.318237;1.379482;1.45931
G69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.219241;1.27467;0.9995492;0.9927744;0.9447389;1.221056;1.141154;1.254369;1.440023
G70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.224498;1.234498;1.078845;1.075179;0.9777946;1.211361;1.230912;1.285285;1.429539
G71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.232121;1.254369;1.070589;1.08433;1.075179;1.337479;1.330539;1.307361;1.436884
G72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.30492;1.285285;1.070589;1.083417;1.065067;1.339458;1.30492;1.340446;1.45506
G73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.330539;1.416502;1.081589;0.9927744;1.023183;1.234498;1.219241;1.307361;1.491846
G74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.308824;1.340446;0.9886994;0.9447389;1.023183;1.339458;1.360964;1.391733;1.440645
G75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.339458;1.337479;0.9927744;1.065067;1.011868;1.285285;1.319583;1.388678;1.440023
G76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.366991;1.364482;0.9631673;1.042834;0.9717546;1.291687;1.373327;1.360964;1.410302
G77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.274102;1.368495;1.075179;1.058607;0.9562556;1.394784;1.410515;1.418564;1.489091
G78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.330539;1.373327;1.132069;1.150496;1.140908;1.307361;1.360964;1.350878;1.532446
G79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.330539;1.344293;1.143661;1.183703;1.106001;1.327986;1.298795;1.425574;1.485251
G80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.418564;1.438435;1.235922;1.22879;1.159087;1.532446;1.467034;1.526707;1.534859
G81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.273708;1.364482;1.166693;1.12088;1.126948;1.451334;1.507463;1.521364;1.48511
G82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.325567;1.384596;1.19028;1.173325;1.023183;1.480301;1.49744;1.464618;1.522101
G83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.308824;1.385295;1.219241;1.130307;1.113856;1.505241;1.477217;1.538949;1.543611
G84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.235922;1.325567;1.126948;1.065067;1.065067;1.493469;1.406008;1.454868;1.560677
G85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.273708;1.326502;0.9886994;1.081589;0.9631673;1.477622;1.451334;1.43374;1.546099
G86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.237841;1.410302;0.9995492;0.9777946;1;1.501902;1.438759;1.425574;1.572926
G87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.334508;1.457717;1.065067;1.0335;1.065067;1.471151;1.477622;1.449186;1.534859
G88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.27467;1.457717;1.143198;1.139495;1.139495;1.491846;1.494089;1.485251;1.507463
G89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.309312;1.48511;1.301498;1.334508;1.166693;1.440645;1.493469;1.480301;1.494016
G90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.247556;1.410515;1.364482;1.350878;1.325567;1.467034;1.507463;1.530152;1.410515
G91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.224498;1.491829;1.418564;1.399924;1.334508;1.477622;1.508574;1.508574;1.393768
G92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.271782;1.440023;1.30492;1.391733;1.27787;1.474389;1.438759;1.50122;1.388678
G93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.297089;1.461399;1.19028;1.150496;1.113856;1.401996;1.485251;1.505241;1.339458
G94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.273708;1.493469;1.27467;1.269433;1.198192;1.477217;1.534859;1.484966;1.301498
G95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.239741;1.416361;1.436884;1.35515;1.417937;1.507463;1.530152;1.50122;1.297089
G96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.21301;1.35785;1.474389;1.399924;1.326502;1.507463;1.522101;1.519672;1.291687
G97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.205796;1.440023;1.418049;1.384596;1.35785;1.512888;1.519672;1.519756;1.273708
G98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.19028;1.436884;1.413921;1.401996;1.366315;1.477622;1.50122;1.499098;1.308824
G99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9777946;1.410302;1.440023;1.376357;1.314694;1.467034;1.491846;1.449186;1.308824
G100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9886994;1.391733;1.318237;1.295462;1.31381;1.3816;1.532446;1.541341;1.301498
G101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.132069;1.394784;1.282394;1.344293;1.30492;1.466823;1.512888;1.417937;1.391733
