G1;3.54857;3.465434;3.532963;3.619302;3.595241;3.60249;3.539562;3.557081;3.660678;3.584106;3.579838;3.573187;3.602018;3.556235;3.646128;3.623659;3.573945;3.525247;3.541732;3.579261;3.646562;3.587974;3.602778;3.630998;3.648135
G2;3.498349;3.436401;3.451007;3.538954;3.52749;3.48257;3.564037;3.40679;3.592417;3.524309;3.579261;3.458635;3.547138;3.493648;3.613174;3.517582;3.494395;3.48277;3.396254;3.57337;3.461128;3.613698;3.562651;3.574522;3.60097
G3;3.381269;3.486349;3.439343;3.433831;3.480925;3.414797;3.425195;3.340127;3.492671;3.394119;3.489623;3.341623;3.492421;3.381526;3.578992;3.478013;3.423676;3.492042;3.406771;3.56409;3.347287;3.465212;3.495979;3.500697;3.464474
G4;3.441448;3.466409;3.510495;3.290395;3.465161;3.341657;3.25981;3.387772;3.460409;3.364745;3.303511;3.315415;3.285725;3.374722;3.226244;3.412376;3.369195;3.428609;3.288366;3.417206;3.312466;3.475482;3.458757;3.321248;3.426439
G5;3.520568;3.400858;3.444739;3.332967;3.383758;3.34954;3.309085;3.375072;3.460333;3.406409;3.413348;3.405127;3.140167;3.350804;3.204549;3.225464;3.374541;3.274072;3.276711;3.448456;3.39367;3.428302;3.455509;3.426678;3.37741
G6;3.478336;3.267036;3.441087;3.298222;3.299309;3.242995;3.219141;3.133494;3.31198;3.309883;3.295671;3.325562;3.10665;3.397427;3.370742;3.144604;3.254696;3.257832;3.294965;3.372176;3.404366;3.376678;3.411691;3.247214;3.421667
G7;3.300989;3.180409;3.497864;3.389306;3.188176;3.203622;3.327106;3.066543;3.31066;3.356502;3.274846;3.364946;3.107337;3.409718;3.229988;3.186396;3.381811;3.185619;3.303066;3.240361;3.421108;3.287885;3.401185;3.366282;3.419642
G8;3.267496;3.142199;3.358704;3.324068;3.216254;3.055796;3.215649;3.037268;3.342584;3.269804;3.328215;3.361369;3.007369;3.27178;3.253047;3.106612;3.120639;3.150013;3.275767;3.214816;3.453118;3.209508;3.407585;3.278555;3.375114
G9;3.311628;3.003127;3.322374;3.221166;3.318344;3.220923;3.050839;2.891869;3.325845;3.245402;3.158006;3.405073;2.869059;3.289653;3.159106;3.139222;3.114709;3.074752;3.170564;3.079114;3.353792;3.129039;3.28188;3.193917;3.370764
G10;3.40171;3.073234;3.240757;3.399885;3.49439;3.163428;3.137483;3.090864;3.398422;3.24227;3.268813;3.412705;2.856234;3.166028;3.288693;3.11499;2.972346;3.117224;3.247914;2.866644;3.540591;3.126933;3.285331;3.04021;3.354205
G11;3.337987;3.199418;3.303118;3.373838;3.432604;3.208646;3.150107;2.951766;3.373099;3.224957;3.323713;3.45263;2.754368;3.171881;3.206722;3.090585;3.006172;3.004715;3.173944;3.004226;3.39367;3.057334;3.241898;3.186437;3.380477
G12;3.339315;3.192494;3.057046;3.166463;3.375632;3.175953;3.116203;2.95165;3.340899;3.343779;3.250357;3.3099;2.643355;3.092503;3.167433;2.923189;3.010402;2.736852;3.245604;2.951155;3.38904;3.121166;3.321827;3.344293;3.391551
G13;3.311422;3.145697;2.901786;3.108259;3.282779;3.072128;3.084793;2.936577;3.322388;3.36869;3.319914;3.411979;2.636277;3.113165;3.008235;2.832064;3.011255;2.60651;3.244747;2.971606;3.465722;3.021684;3.199812;3.17055;3.197785
G14;3.31684;3.255064;2.946396;2.993466;3.365268;3.119962;3.108347;2.936543;3.248168;3.322285;3.315522;3.390938;2.734532;2.970332;3.054712;3.049087;3.102395;2.781006;3.258435;2.998895;3.348187;3.119982;3.266986;3.229347;3.341736
G15;3.299705;3.169461;2.978249;2.918261;3.332959;3.354229;3.272449;3.145111;3.279365;3.352255;3.2084;3.281932;2.877008;2.882813;2.930075;2.924103;2.958782;2.983238;3.271467;2.956191;3.281248;3.165449;3.237679;3.25693;3.372141
G16;3.138788;3.13282;3.186973;3.002374;3.353932;3.311977;3.187742;3.002692;3.273398;3.356029;3.172642;3.291078;3.013409;2.986922;2.879541;3.108792;3.027058;3.016649;3.198181;3.17215;3.321017;3.216387;3.189939;3.174416;3.403757
G17;3.070888;3.111568;3.12199;2.893968;3.418777;3.283495;3.349541;3.020869;3.162055;3.141857;2.967578;3.440161;2.987419;3.04153;2.901243;2.927937;3.05433;2.826101;3.172647;2.939218;3.193019;3.194064;3.18391;3.032184;3.38902
G18;3.060807;3.014184;2.96753;2.986166;3.411745;3.222658;3.361958;2.994391;3.03971;3.009423;2.992542;3.385619;2.811656;3.190465;2.967619;2.994449;3.151384;3.12467;3.264711;2.995741;3.03962;3.108783;3.00826;2.878408;3.277287
G19;3.02976;2.940469;3.091282;3.012578;3.284885;3.162451;3.256212;2.824003;3.033413;3.047479;3.117162;3.35529;3.037901;3.248221;2.970639;2.849354;3.178302;3.270191;3.342722;3.147313;3.143507;2.908672;3.004873;2.965966;3.301888
G20;2.927018;2.913412;3.111754;2.875384;3.185839;3.103659;3.347285;2.786685;2.788314;2.920182;3.076846;3.427235;2.86262;3.01176;2.97592;2.818359;3.239201;3.16317;3.360912;3.062535;3.177903;2.769659;3.02425;2.872074;3.291825
G21;3.15916;2.713941;3.204477;3.04781;3.088508;3.204113;3.310297;2.74685;2.668194;2.849349;3.169519;3.474072;3.014683;3.096161;2.756;2.896257;3.282981;3.132512;3.132245;2.982834;3.065614;2.880992;3.16512;2.901089;3.285966
G22;3.231697;2.642976;3.135878;2.956698;3.037935;3.063101;3.265032;2.86417;2.623835;2.798469;2.940687;3.534141;3.006069;3.078624;2.859678;2.765392;3.257369;3.021558;2.997358;3.017918;3.023142;2.949724;3.121377;2.845693;3.253536
G23;3.16682;2.672563;3.050847;2.847666;2.938592;3.085387;3.221807;2.916485;2.78304;2.896737;2.996076;3.454078;2.858297;3.055109;2.778809;2.707936;3.056445;2.779837;3.043725;3.20394;3.01911;2.996815;3.176201;2.690189;3.280596
G24;3.222841;2.708975;3.045982;2.644258;2.746561;2.939616;2.997322;2.779508;2.251467;3.029715;3.038864;3.369752;2.759414;3.072731;2.856768;2.33968;3.066196;2.967522;2.95574;3.106521;3.285729;3.133975;3.179425;2.716001;3.272985
G25;3.277309;2.916485;3.177778;2.624216;2.698163;2.839832;2.953396;2.69652;2.276519;3.151904;3.040915;3.330725;2.838222;3.16049;3.020741;2.496684;3.160783;2.992892;3.201564;3.087537;3.36422;3.16959;3.281894;2.672915;3.275159
G26;3.227214;2.891853;3.060962;2.765655;2.678213;2.889168;2.861846;2.677242;2.453573;3.218219;3.078931;3.250537;2.870114;3.061183;2.983349;2.461308;3.069102;2.89761;3.094394;3.08511;3.242522;3.10825;3.319118;2.760518;3.266803
