G1;-0.353601843118668;-0.366482883691788;-0.36831459403038;-0.37117600440979;-0.387106746435165;-0.394294887781143;-0.398210257291794;-0.399877190589905;-0.405023902654648;-0.416205614805222;-0.416596561670303;-0.419879764318466;-0.423495233058929;-0.429208844900131;-0.429407507181168;-0.435769706964493;-0.437863200902939;-0.438507080078125;-0.439209580421448;-0.439753144979477;-0.444207280874252;-0.444883108139038;-0.459268599748611;-0.460419893264771;-0.461051642894745;-0.465473383665085;-0.470931470394135;-0.475587546825409;-0.477387249469757;-0.47844135761261;-0.479994654655457;-0.481525480747223;-0.483419090509415;-0.485791862010956;-0.48674488067627;-0.487901240587235;-0.506766796112061;-0.508882701396942;-0.519098877906799;-0.519428193569183;-0.521899521350861;-0.523507237434387;-0.535359978675842;-0.540114402770996;-0.544930219650269;-0.547985792160034;-0.548602044582367;-0.552629590034485;-0.553598463535309;-0.556535005569458;-0.583467662334442;-0.617354810237885;-0.625234961509705;-0.626353025436401;-0.626925647258759;-0.655578315258026;-0.68461412191391;-0.732016324996948;-0.741763710975647;-0.76418936252594;-0.769955694675446;-0.771148562431335;-0.77923709154129;-0.789521515369415;-0.812957763671875;-0.824237048625946;-0.831749975681305;-0.837066888809204;-0.864446341991425;-0.909576594829559;-0.915607810020447;-0.916259825229645;-0.919705450534821;-0.923480331897736;-0.92445433139801;-0.930629372596741;-0.933301329612732;-0.93733674287796;-0.938386797904968;-0.942288398742676
G2;-0.324157923460007;-0.353601843118668;-0.366482883691788;-0.36831459403038;-0.37117600440979;-0.387106746435165;-0.393035411834717;-0.393155157566071;-0.394294887781143;-0.395523637533188;-0.396105259656906;-0.398210257291794;-0.399877190589905;-0.402801215648651;-0.403613418340683;-0.405023902654648;-0.411315143108368;-0.41581517457962;-0.416205614805222;-0.416596561670303;-0.419879764318466;-0.420774698257446;-0.422684401273727;-0.423495233058929;-0.429208844900131;-0.429407507181168;-0.435489773750305;-0.435769706964493;-0.437863200902939;-0.438507080078125;-0.439209580421448;-0.439753144979477;-0.444207280874252;-0.444883108139038;-0.44906011223793;-0.457359999418259;-0.457827806472778;-0.459268599748611;-0.460046470165253;-0.460419893264771;-0.461051642894745;-0.461156576871872;-0.465473383665085;-0.466771513223648;-0.47960364818573;-0.49213433265686;-0.497791916131973;-0.508226275444031;-0.512406468391418;-0.532396614551544;-0.574882626533508;-0.600205957889557;-0.609590947628021;-0.610590875148773;-0.616271317005157;-0.617703855037689;-0.618683576583862;-0.622406542301178;-0.641786336898804;-0.669411718845367;-0.719000995159149;-0.749048411846161;-0.759104073047638;-0.769598364830017;-0.815112709999084;-0.858584105968475;-0.863453567028046;-0.883897960186005;-0.887402951717377;-0.887727200984955;-0.891878008842468;-0.892032325267792;-0.899849414825439;-0.903167009353638;-0.914175748825073;-0.918496608734131;-0.933301329612732;-0.935366690158844;-0.942288398742676;-0.942288398742676
G3;-0.324157923460007;-0.332128167152405;-0.353601843118668;-0.366482883691788;-0.36831459403038;-0.37117600440979;-0.374588221311569;-0.387106746435165;-0.389234215021133;-0.390588372945786;-0.391930013895035;-0.393035411834717;-0.393155157566071;-0.394294887781143;-0.395523637533188;-0.395915389060974;-0.396105259656906;-0.398210257291794;-0.399877190589905;-0.399912238121033;-0.400144577026367;-0.400270313024521;-0.402801215648651;-0.403613418340683;-0.405023902654648;-0.40652322769165;-0.406680524349213;-0.407921731472015;-0.411315143108368;-0.413811415433884;-0.41581517457962;-0.416205614805222;-0.416596561670303;-0.417018353939056;-0.419879764318466;-0.420774698257446;-0.433021068572998;-0.435312360525131;-0.437110990285873;-0.437262952327728;-0.439537644386292;-0.450342267751694;-0.453414052724838;-0.464622288942337;-0.476446866989136;-0.477516978979111;-0.482380300760269;-0.488708406686783;-0.498733311891556;-0.511807262897491;-0.516681671142578;-0.519375264644623;-0.544560670852661;-0.546129167079926;-0.56250411272049;-0.587514340877533;-0.644430816173553;-0.644913971424103;-0.647835493087769;-0.666237056255341;-0.672914028167725;-0.675550639629364;-0.684917628765106;-0.752864062786102;-0.753115296363831;-0.771566689014435;-0.789308428764343;-0.810734927654266;-0.82704359292984;-0.839664936065674;-0.840255558490753;-0.915533542633057;-0.921956837177277;-0.922392070293427;-0.923668265342712;-0.93733674287796;-0.93733674287796;-0.942288398742676;-0.942288398742676;-0.942288398742676
G4;-0.319103568792343;-0.320530772209167;-0.324157923460007;-0.332128167152405;-0.338415503501892;-0.342128753662109;-0.347586333751678;-0.353601843118668;-0.359866678714752;-0.366482883691788;-0.366859406232834;-0.36831459403038;-0.37117600440979;-0.374588221311569;-0.376591593027115;-0.377303153276443;-0.386992782354355;-0.387106746435165;-0.389234215021133;-0.390588372945786;-0.391930013895035;-0.393035411834717;-0.393155157566071;-0.394294887781143;-0.395523637533188;-0.395915389060974;-0.395941257476807;-0.396105259656906;-0.398210257291794;-0.399877190589905;-0.399912238121033;-0.400144577026367;-0.400270313024521;-0.400615692138672;-0.400859445333481;-0.404675245285034;-0.414483219385147;-0.426468282938004;-0.429617345333099;-0.433954209089279;-0.43535116314888;-0.437445193529129;-0.438882827758789;-0.444545239210129;-0.44697442650795;-0.450500577688217;-0.456710606813431;-0.488115012645721;-0.493927180767059;-0.524780333042145;-0.534068822860718;-0.534566640853882;-0.53585547208786;-0.57293975353241;-0.578856825828552;-0.580323815345764;-0.586593151092529;-0.626501500606537;-0.653078615665436;-0.654070675373077;-0.657899796962738;-0.6587895154953;-0.697200834751129;-0.708152770996094;-0.732401013374329;-0.734092950820923;-0.784519493579865;-0.8116614818573;-0.822961151599884;-0.834259748458862;-0.841311752796173;-0.848852634429932;-0.856442213058472;-0.872526228427887;-0.873683750629425;-0.909086883068085;-0.916259825229645;-0.919535994529724;-0.930629372596741;-0.935366690158844
G5;-0.319103568792343;-0.320530772209167;-0.324157923460007;-0.332128167152405;-0.338415503501892;-0.342128753662109;-0.347586333751678;-0.349439382553101;-0.350938260555267;-0.351503252983093;-0.353601843118668;-0.355352103710175;-0.358992964029312;-0.359866678714752;-0.365365594625473;-0.366482883691788;-0.366859406232834;-0.36691153049469;-0.36831459403038;-0.37117600440979;-0.373910963535309;-0.374588221311569;-0.376591593027115;-0.377303153276443;-0.379253715276718;-0.379724740982056;-0.380722373723984;-0.386992782354355;-0.387106746435165;-0.38862931728363;-0.388787537813187;-0.389234215021133;-0.390588372945786;-0.391930013895035;-0.393035411834717;-0.393155157566071;-0.394294887781143;-0.395043671131134;-0.395137369632721;-0.424421310424805;-0.42811992764473;-0.428127288818359;-0.430980086326599;-0.432708293199539;-0.433192998170853;-0.444730162620544;-0.447926014661789;-0.452987670898438;-0.45768016576767;-0.467017859220505;-0.469332456588745;-0.482024610042572;-0.515068769454956;-0.534330129623413;-0.557197630405426;-0.579575717449188;-0.580093562602997;-0.594525098800659;-0.652764737606049;-0.663082361221313;-0.668778479099274;-0.772827208042145;-0.779545426368713;-0.829855740070343;-0.83842521905899;-0.840382397174835;-0.845263600349426;-0.847915887832642;-0.875534117221832;-0.880280613899231;-0.883175134658813;-0.886559903621674;-0.89543217420578;-0.897649049758911;-0.898819267749786;-0.905234038829803;-0.910540878772736;-0.924969911575317;-0.938386797904968;-0.942288398742676
G6;-0.319103568792343;-0.320530772209167;-0.324157923460007;-0.328218430280685;-0.330196470022202;-0.332128167152405;-0.335534811019897;-0.338415503501892;-0.338424324989319;-0.342128753662109;-0.347586333751678;-0.349439382553101;-0.350938260555267;-0.351503252983093;-0.353601843118668;-0.355352103710175;-0.358400523662567;-0.358992964029312;-0.359866678714752;-0.362307041883469;-0.368587046861649;-0.3707015812397;-0.374476790428162;-0.375354766845703;-0.376396894454956;-0.379992634057999;-0.380983203649521;-0.381025195121765;-0.383786737918854;-0.384100884199142;-0.391499936580658;-0.396192610263824;-0.396720379590988;-0.403069227933884;-0.416595131158829;-0.425587594509125;-0.425654649734497;-0.425893664360046;-0.426445513963699;-0.428080558776855;-0.432552337646484;-0.433590024709702;-0.445176005363464;-0.448430240154266;-0.44964212179184;-0.453158050775528;-0.456594377756119;-0.460966676473618;-0.461936116218567;-0.470570147037506;-0.471076399087906;-0.472191214561462;-0.481862634420395;-0.48187518119812;-0.491433143615723;-0.493619590997696;-0.508268117904663;-0.510236740112305;-0.511168479919434;-0.521469354629517;-0.541207015514374;-0.553996801376343;-0.591815233230591;-0.59749162197113;-0.607164084911346;-0.610144555568695;-0.683972239494324;-0.684553742408752;-0.733456373214722;-0.783761024475098;-0.784647405147552;-0.854638457298279;-0.874409377574921;-0.886133670806885;-0.910747766494751;-0.912948727607727;-0.91649729013443;-0.930629372596741;-0.933301329612732;-0.942288398742676
G7;-0.313595563173294;-0.317878425121307;-0.319103568792343;-0.320530772209167;-0.324157923460007;-0.328218430280685;-0.328263610601425;-0.330196470022202;-0.331052005290985;-0.332128167152405;-0.333002477884293;-0.335534811019897;-0.335880309343338;-0.338415503501892;-0.338424324989319;-0.341767311096191;-0.342128753662109;-0.342398017644882;-0.347586333751678;-0.348493069410324;-0.348708629608154;-0.349439382553101;-0.34980720281601;-0.350938260555267;-0.351503252983093;-0.352247536182404;-0.353601843118668;-0.355352103710175;-0.358400523662567;-0.358992964029312;-0.359373986721039;-0.359866678714752;-0.361283659934998;-0.362307041883469;-0.372151404619217;-0.372891694307327;-0.373043298721313;-0.373653888702393;-0.382806211709976;-0.3889539539814;-0.39848256111145;-0.407213687896729;-0.413972318172455;-0.417303144931793;-0.418070703744888;-0.418832063674927;-0.419766008853912;-0.421972095966339;-0.422475308179855;-0.425407737493515;-0.435163855552673;-0.436129748821259;-0.441140294075012;-0.441500008106232;-0.446017265319824;-0.446236550807953;-0.450837790966034;-0.45323246717453;-0.459858864545822;-0.465066760778427;-0.473285794258118;-0.483755856752396;-0.486924976110458;-0.487005680799484;-0.487710893154144;-0.500655114650726;-0.511894106864929;-0.532262444496155;-0.588783025741577;-0.60288542509079;-0.612103343009949;-0.626771748065948;-0.696433067321777;-0.717586159706116;-0.719180881977081;-0.737927079200745;-0.754923641681671;-0.760718703269959;-0.916401028633118;-0.930629372596741
G8;-0.313595563173294;-0.317756712436676;-0.317878425121307;-0.319103568792343;-0.320530772209167;-0.324157923460007;-0.328218430280685;-0.328263610601425;-0.330196470022202;-0.331052005290985;-0.332128167152405;-0.333002477884293;-0.335315972566605;-0.335534811019897;-0.335880309343338;-0.338133126497269;-0.338415503501892;-0.338424324989319;-0.341767311096191;-0.342128753662109;-0.342398017644882;-0.347586333751678;-0.348493069410324;-0.348708629608154;-0.349439382553101;-0.34980720281601;-0.350938260555267;-0.351503252983093;-0.351632535457611;-0.352247536182404;-0.360148131847382;-0.370342791080475;-0.371726840734482;-0.385887801647186;-0.396167606115341;-0.399569898843765;-0.403838098049164;-0.404016107320786;-0.410746425390244;-0.413530081510544;-0.413580268621445;-0.41610923409462;-0.417054831981659;-0.417275220155716;-0.418651044368744;-0.422507435083389;-0.428104966878891;-0.433578491210938;-0.439259439706802;-0.439936369657516;-0.445005834102631;-0.449130743741989;-0.449458301067352;-0.462247967720032;-0.465053230524063;-0.467795163393021;-0.501535952091217;-0.503802180290222;-0.512511670589447;-0.515786707401276;-0.540342390537262;-0.542645990848541;-0.567521333694458;-0.575133204460144;-0.621425747871399;-0.643413901329041;-0.646082043647766;-0.665096580982208;-0.704746723175049;-0.729692041873932;-0.803297281265259;-0.84636127948761;-0.855315804481506;-0.889217555522919;-0.906325161457062;-0.91977846622467;-0.935983300209045;-0.93733674287796;-0.942288398742676;-0.942288398742676
G9;-0.313595563173294;-0.317756712436676;-0.317878425121307;-0.319103568792343;-0.320530772209167;-0.324157923460007;-0.328218430280685;-0.328263610601425;-0.328496485948563;-0.330196470022202;-0.331052005290985;-0.332128167152405;-0.333002477884293;-0.335315972566605;-0.335534811019897;-0.335880309343338;-0.338133126497269;-0.338415503501892;-0.338424324989319;-0.340487211942673;-0.341767311096191;-0.342128753662109;-0.342398017644882;-0.347586333751678;-0.348493069410324;-0.348708629608154;-0.349439382553101;-0.34980720281601;-0.350938260555267;-0.351503252983093;-0.351632535457611;-0.352247536182404;-0.359356373548508;-0.367905825376511;-0.371592074632645;-0.379092156887054;-0.380634874105453;-0.382324248552322;-0.384590327739716;-0.384736150503159;-0.386198341846466;-0.387551814317703;-0.396565437316895;-0.396634340286255;-0.398334920406342;-0.402365386486053;-0.403323113918304;-0.404198676347733;-0.406493693590164;-0.407752424478531;-0.409854233264923;-0.410426586866379;-0.415285706520081;-0.417376577854156;-0.418540269136429;-0.431617856025696;-0.433696776628494;-0.435388833284378;-0.435744285583496;-0.437787234783173;-0.439809262752533;-0.445988655090332;-0.480289071798325;-0.483753681182861;-0.484780967235565;-0.492150455713272;-0.496220797300339;-0.500717401504517;-0.501555919647217;-0.526399195194244;-0.535546720027924;-0.594973802566528;-0.737848818302155;-0.813194096088409;-0.848677635192871;-0.885132312774658;-0.918459177017212;-0.919535994529724;-0.926403641700745;-0.942288398742676
G10;-0.286583244800568;-0.313595563173294;-0.317756712436676;-0.317878425121307;-0.319103568792343;-0.320530772209167;-0.321585208177567;-0.324157923460007;-0.328218430280685;-0.328263610601425;-0.328496485948563;-0.330196470022202;-0.331052005290985;-0.332128167152405;-0.333002477884293;-0.335315972566605;-0.335534811019897;-0.335880309343338;-0.336645931005478;-0.338133126497269;-0.338415503501892;-0.338424324989319;-0.340446621179581;-0.340487211942673;-0.341767311096191;-0.342128753662109;-0.342398017644882;-0.342598587274551;-0.343105286359787;-0.347586333751678;-0.348493069410324;-0.348708629608154;-0.349439382553101;-0.34980720281601;-0.357119411230087;-0.357388138771057;-0.360070496797562;-0.364193737506866;-0.36616313457489;-0.372726529836655;-0.375877201557159;-0.376533150672913;-0.378373742103577;-0.380708515644073;-0.38212639093399;-0.382313430309296;-0.384330302476883;-0.384443014860153;-0.384553730487823;-0.390553802251816;-0.397280037403107;-0.400422960519791;-0.402124613523483;-0.403083384037018;-0.416802853345871;-0.429531157016754;-0.429619491100311;-0.436914503574371;-0.440571010112762;-0.444956958293915;-0.445889502763748;-0.452250391244888;-0.452467173337936;-0.486824929714203;-0.491639494895935;-0.491853266954422;-0.523730099201202;-0.544714570045471;-0.566387593746185;-0.596443295478821;-0.713316023349762;-0.727034389972687;-0.73481696844101;-0.761335670948029;-0.810115933418274;-0.872042834758759;-0.903932809829712;-0.916589558124542;-0.921788930892944;-0.942288398742676
