G1;3.591194;3.647645;3.606575;3.498222;3.606758;3.553066;3.618071;3.503066;3.634141;3.493682;3.540811;3.637468;3.598387;3.574705;3.600919;3.634141;3.516204;3.620656;3.665236;3.564745;3.543545;3.573101;3.635323;3.62357;3.557387;3.603536;3.602253;3.562326;3.642206;3.612649;3.621885;3.621885;3.640234;3.580309;3.662651;3.634109;3.639188;3.61402;3.599905;3.638986;3.619268;3.662449;3.528047;3.611543;3.638732;3.601495;3.672174;3.490811;3.61576;3.62357;3.599722;3.583818;3.589457;3.612415;3.627524;3.481035;3.547208;3.595133;3.620671;3.61218;3.605196;3.608383;3.617617;3.548136;3.566483;3.638732;3.555275;3.62749;3.581863;3.62749;3.583652;3.596362;3.61108;3.552583;3.571093;3.653415;3.566805;3.548099;3.550161;3.55249;3.584866;3.57718;3.566151;3.533383;3.640234;3.591971;3.615234;3.627813;3.551023;3.59596;3.629498;3.490437;3.634543;3.595367;3.609429;3.61218;3.586874;3.610155;3.659309;3.558261
G2;3.488516;3.559341;3.608295;3.474797;3.577107;3.506269;3.568704;3.430742;3.547664;3.38365;3.45896;3.518706;3.43244;3.547101;3.603013;3.582496;3.416261;3.558146;3.607623;3.525481;3.494302;3.394119;3.555073;3.55063;3.450396;3.491207;3.455326;3.524182;3.522462;3.576905;3.634343;3.602167;3.570368;3.478555;3.606356;3.514765;3.619859;3.516282;3.601767;3.578032;3.488428;3.530946;3.470114;3.534759;3.597664;3.541011;3.62543;3.42306;3.555073;3.555275;3.566534;3.581375;3.440899;3.618979;3.544825;3.432462;3.503269;3.529147;3.526355;3.608381;3.496201;3.459054;3.513388;3.567331;3.504112;3.486201;3.50473;3.612451;3.451476;3.573011;3.556958;3.594337;3.559683;3.511945;3.516805;3.675686;3.545006;3.493456;3.521073;3.527507;3.582098;3.540488;3.404655;3.542208;3.5141;3.505396;3.602541;3.604261;3.498004;3.5623;3.60455;3.444844;3.595639;3.544676;3.604603;3.654027;3.476818;3.488934;3.628415;3.580886
G3;3.26631;3.425662;3.493086;3.294825;3.515522;3.478878;3.41585;3.295964;3.464423;3.323475;3.363986;3.525161;3.423786;3.463865;3.572576;3.571702;3.346211;3.467998;3.583904;3.389946;3.359429;3.500718;3.476678;3.499182;3.20269;3.460079;3.279569;3.364604;3.505972;3.575481;3.604139;3.559632;3.508095;3.3571;3.566805;3.437886;3.632335;3.593054;3.516771;3.503504;3.394948;3.466351;3.439776;3.397855;3.608146;3.421274;3.542799;3.129435;3.488951;3.554698;3.462972;3.430093;3.466228;3.421213;3.452487;3.229963;3.392621;3.40001;3.476495;3.546073;3.393245;3.511114;3.550443;3.367475;3.523676;3.451024;3.470764;3.574093;3.246106;3.543254;3.570348;3.453738;3.586657;3.423947;3.424618;3.605326;3.377541;3.354638;3.457819;3.448308;3.514911;3.578415;3.44741;3.407081;3.522877;3.512268;3.430798;3.42532;3.341933;3.495637;3.542496;3.334085;3.555566;3.571232;3.416609;3.574563;3.381235;3.388187;3.481467;3.520873
G4;3.110048;3.199125;3.43428;3.281435;3.42577;3.445294;3.31933;3.276961;3.444013;3.383852;3.181086;3.394153;3.399252;3.407823;3.506865;3.458527;3.212791;3.45473;3.497462;3.419877;3.393521;3.518865;3.488374;3.349429;3.163064;3.483422;3.171047;3.254463;3.376422;3.524597;3.446037;3.342834;3.587772;3.356032;3.343516;3.390266;3.61849;3.442037;3.413374;3.42763;3.402294;3.344747;3.314765;3.398876;3.39639;3.366246;3.413784;3.166045;3.472445;3.43814;3.481502;3.471232;3.220294;3.45043;3.415469;3.086105;3.440792;3.370113;3.26596;3.447008;3.258637;3.513514;3.432165;3.296543;3.487415;3.234483;3.381011;3.598859;3.100684;3.479698;3.59871;3.443543;3.538174;3.123131;3.303785;3.534629;3.434084;3.129716;3.451571;3.419302;3.472776;3.530903;3.398222;3.427018;3.497699;3.353665;3.311797;3.310546;3.274233;3.437343;3.55428;3.153749;3.521396;3.500716;3.294429;3.49218;3.458957;3.266244;3.441185;3.545348
G5;3.043288;3.125158;3.424199;3.333781;3.268992;3.227981;3.087713;3.216953;3.362899;3.262517;2.981248;3.353704;3.438516;3.259866;3.371162;3.416483;3.106489;3.228628;3.500845;3.423256;3.10046;3.562066;3.498475;3.265102;3.122658;3.255832;3.199702;2.916385;3.220764;3.419102;3.34721;3.199233;3.478159;3.183129;3.286637;3.341028;3.413898;3.307819;3.351495;3.36704;3.207012;3.258632;3.200766;3.258185;3.200193;3.067885;3.309448;3.134085;3.440155;3.25574;3.372855;3.464926;3.194315;3.403878;3.17801;3.008199;3.388463;3.250953;3.195583;3.452942;2.90894;3.361691;3.408112;3.12145;3.442208;3.14363;3.286431;3.598334;3.210081;3.408583;3.567765;3.337735;3.511926;3.089543;3.275716;3.425191;3.313065;2.994754;3.410303;3.427235;3.48402;3.447249;3.24535;3.380275;3.225247;3.201562;3.228915;3.294136;3.165701;3.206866;3.595314;3.09648;3.466409;3.313899;3.21122;3.465774;3.364584;3.150207;3.35442;3.465488
G6;3.093376;3.02913;3.272927;3.231233;3.103913;3.233618;2.969504;3.151546;3.287686;3.104764;2.903022;3.281029;3.39947;3.282188;3.284628;3.347445;3.048256;3.230505;3.382785;3.318828;3.048132;3.481086;3.39679;3.33936;2.971631;3.262881;3.306216;3.025953;3.080415;3.435057;3.341857;3.190662;3.412142;3.149229;3.186721;3.303745;3.299631;3.382509;3.204877;3.374915;3.024399;3.077869;3.221443;3.267347;3.328316;2.954315;3.328066;3.006157;3.584394;3.192765;3.27481;3.360729;3.257062;3.417765;3.178269;2.933114;3.39088;3.293019;2.998473;3.188913;2.92259;3.220025;3.411889;2.993177;3.399435;3.139384;3.153861;3.577817;3.22306;3.334558;3.519791;3.373656;3.443577;3.052195;3.188876;3.45983;3.277866;2.795758;3.359395;3.364507;3.481973;3.438785;3.136402;3.459268;3.149199;3.204188;3.10927;3.327106;3.197826;3.252832;3.555544;2.915931;3.394102;3.345148;3.117093;3.338785;3.327141;3.280396;3.311146;3.498456
G7;3.004003;2.959754;3.156515;3.133181;3.148979;3.163983;2.808544;2.998889;3.247448;3.10784;3.037197;3.239909;3.232311;3.301894;3.236637;3.271887;2.984345;3.101312;3.248996;3.177272;2.901477;3.382858;3.176896;3.019046;2.992902;3.166011;3.247135;2.913839;3.0571;3.326783;3.152795;3.131;3.425663;3.175953;3.133181;3.289526;3.265988;3.43924;3.113986;3.271596;2.870646;3.041247;2.994423;3.151795;3.177032;2.954248;3.314457;2.913279;3.435389;3.266351;3.276239;3.314963;3.199808;3.36608;3.236232;2.827306;3.265049;3.153502;2.830972;3.093795;2.915282;3.211452;3.2308;2.789451;3.425839;3.012972;3.210297;3.585066;3.187651;3.366771;3.470858;3.294349;3.335082;3.16337;3.112343;3.402869;3.162468;2.92769;3.336381;3.477905;3.482281;3.421052;3.119302;3.454409;3.107035;3.2178;3.064386;3.351869;3.131973;3.287756;3.578233;2.918844;3.34486;3.196803;3.015679;3.384883;3.295655;3.388024;3.232509;3.308781
G8;2.98956;2.894337;2.931966;3.029112;2.872881;3.085891;2.46622;2.668058;3.190339;3.126846;2.773979;2.92769;3.148652;3.168467;3.097871;3.22577;2.640738;3.054514;3.150249;3.001354;2.774016;3.169502;2.922645;2.919284;2.831069;3.033253;3.012485;2.719075;2.937932;3.258704;2.971538;3.098437;3.507604;3.014251;3.008721;3.208669;3.101433;3.18179;3.052572;3.04506;2.747388;3.115372;2.970254;2.959952;2.958146;2.782203;3.239709;2.783644;3.239961;3.134229;3.221489;3.196284;3.219827;3.26882;3.219769;2.661257;3.270348;2.99397;2.62063;3.125006;2.851892;3.220652;3.269532;2.809737;3.320348;2.804505;3.119948;3.499395;3.117076;3.273131;3.178954;3.281212;3.043779;3.213749;2.897214;3.231537;3.24479;2.651246;3.08416;3.28682;3.334883;3.329784;2.939511;3.350656;3.18517;3.128118;3.02127;3.274575;3.104274;3.363058;3.555598;2.839982;3.235299;3.191747;2.998926;3.420278;3.109793;3.34781;3.027182;3.242492
G9;2.815698;2.861691;2.718125;2.874649;2.737483;2.890217;2.026519;2.344955;3.01998;2.877289;2.673291;2.597976;3.017242;3.070078;2.752705;3.009926;2.52338;2.74312;2.79419;2.811868;2.540512;2.868411;2.960215;2.656859;2.670223;2.905553;2.755766;2.427702;2.73274;3.054781;2.906049;2.924688;3.325245;2.843109;3.042037;3.014616;3.029132;3.168608;2.906662;3.064666;2.820531;3.0195;3.010289;3.011906;3.073743;2.501369;3.192617;2.756786;3.15749;3.071323;3.054191;3.057376;2.831478;3.023822;2.948006;2.453609;2.961244;2.707539;2.633486;3.039507;2.655243;3.14698;3.10306;2.598431;3.093174;2.802339;2.884026;3.42859;2.783818;2.911994;2.863665;3.209308;2.827376;3.225007;2.756799;2.978981;3.062735;2.418206;3.051276;3.018613;3.220655;3.230361;2.80166;3.350288;3.075351;3.150105;2.836976;3.079924;3.03667;3.317616;3.410156;2.890073;3.05874;2.980396;2.906097;3.220785;3.171542;3.200189;2.847985;3.012938
G10;2.914308;2.832712;2.518579;2.611579;2.471626;2.607247;2.011917;2.050202;2.654732;2.672474;2.535366;2.391091;2.712847;3.045323;2.580011;2.93924;2.108226;2.402408;2.874579;2.621358;2.292682;2.52808;2.852237;2.360217;2.636323;2.883297;2.709263;2.461114;2.562369;2.91367;2.864283;2.708685;3.251728;2.879541;3.094659;2.95625;2.926801;3.167294;2.895875;3.048221;2.579432;3.099668;3.018645;3.008256;3.150533;2.478091;3.130073;2.739403;3.146616;2.988129;2.969682;2.875335;2.713381;2.875966;2.864506;2.505759;2.829285;2.770109;2.619455;2.960096;2.629707;3.184412;2.936105;2.689487;3.026439;2.840305;2.763219;3.383688;2.7138;3.037117;2.743142;3.178704;2.841958;3.038299;2.548103;2.773775;2.919999;2.550892;3.058738;2.649359;3.092787;3.144268;2.731076;3.342221;2.912014;3.031575;2.533338;3.026058;3.016697;3.223032;3.216726;2.780221;2.849879;2.773478;3.063727;3.229117;3.204005;3.088732;2.67065;3.011837
