G1;0;0;0;0;0;0;0;0;0;0;0;0.9709506;1.603419;1.598075;1.457099;1.325426;1.741158;1.491315;1.075179;0;0;1.315054;2.499618;2.398813;2.210716;2.556909;2.597961;2.09362;1.474668;0;0;1.390485;2.482229;2.398491;2.468195;2.438961;2.421139;2.322642;1.706358;0;0;1.464251;2.295871;2.514334;2.3966;2.173399;2.429272;2.178602;1.884821;0;0;1.326033;2.507865;2.145089;2.604625;2.248779;2.456845;2.244876;1.544428;0;0;1.507005;2.588151;2.310776;2.441125;2.491021;2.504438;2.509371;1.655213;0;0;1.678284;2.486718;2.471208;2.50093;2.229872;2.695892;2.44162;1.522392;0;0;1.075982;1.458531;1.697501;1.666852;1.505118;1.544825;1.603883;1.023183;0;0;0;0;0;0;0;0;0;0;0
G2;0;0;0;0;0;0;0;0;0;0;0;0.9709506;1.576702;1.645284;1.422662;1.500877;1.779708;1.541473;1.0512;0;0;1.378184;2.723861;2.418769;2.414427;2.343879;2.56933;2.334933;1.550236;0;0;1.596292;2.605753;2.163363;2.07377;2.293786;2.235197;2.104634;1.678284;0;0;1.560858;2.48903;2.516494;2.230012;2.421317;2.356439;2.099306;1.698205;0;0;1.326622;2.397673;2.278674;2.554477;2.337517;2.120881;2.37837;1.604043;0;0;1.649549;2.649951;2.39077;2.421579;2.507179;2.680865;2.336812;1.666852;0;0;1.555079;2.48746;2.460942;2.342253;2.525352;2.55086;2.385688;1.65729;0;0;0.9995379;1.561296;1.725232;1.658762;1.57098;1.753376;1.735418;1.086944;0;0;0;0;0;0;0;0;0;0;0
G3;0;0;0;0;0;0;0;0;0;0;0;1.042834;1.771205;1.629642;1.39075;1.385844;1.653381;1.566901;1.247556;0;0;1.360309;2.381505;2.463441;2.060684;2.216784;2.402951;2.398883;1.595946;0;0;1.644529;2.654926;1.978863;2.366284;2.604898;2.202505;2.234618;1.624817;0;0;1.2219;2.618697;2.660398;2.186862;2.523;2.182656;2.289107;1.711069;0;0;1.255325;2.380791;2.192706;2.677843;2.192306;2.456816;2.185542;1.496093;0;0;1.673833;2.440313;2.50312;2.202805;2.544258;2.657619;2.262944;1.775697;0;0;1.451183;2.407819;2.46134;2.458799;2.209106;2.48421;2.350983;1.446407;0;0;1.011868;1.623024;1.727351;1.580423;1.398649;1.52046;1.684701;1.126657;0;0;0;0;0;0;0;0;0;0;0
G4;0;0;0;0;0;0;0;0;0;0;0;1;1.625022;1.624648;1.22894;1.374625;1.604759;1.522552;1.061464;0;0;1.347993;2.322528;2.323728;2.006345;2.287676;2.493325;2.495742;1.764952;0;0;1.416797;2.755516;1.826948;2.53745;2.452855;2.353513;2.01003;1.535043;0;0;1.151948;2.412416;2.587143;2.32301;2.509032;2.163017;2.216861;1.42037;0;0;1.315054;2.401486;2.190535;2.489199;1.827638;2.293773;2.401754;1.51505;0;0;1.474365;2.364707;2.418837;2.416465;2.657972;2.444181;2.298361;1.604043;0;0;1.506432;2.514267;2.385823;2.423906;2.197871;2.468118;2.057747;1.714909;0;0;1.12088;1.48015;1.720317;1.451183;1.49417;1.475536;1.778744;1.126657;0;0;0;0;0;0;0;0;0;0;0
G5;0;0;0;0;0;0;0;0;0;0;0;0.9447389;1.644083;1.826053;1.227529;1.255275;1.391795;1.259593;1.061185;0;0;1.151599;2.483942;1.938656;2.061992;2.23693;2.467523;2.301387;1.635953;0;0;1.509058;2.628494;1.739961;2.479285;2.438539;2.209316;1.891198;1.770842;0;0;1.41826;2.083228;2.86688;2.088523;2.364814;2.16936;2.304993;1.651296;0;0;1.6153;2.240768;1.75686;2.510385;2.209991;2.530273;1.814834;1.572827;0;0;1.556664;2.224626;2.465636;2.18486;2.74541;2.392139;2.255989;1.767875;0;0;1.320797;2.590024;2.31277;2.516867;2.129167;2.532979;2.245125;1.649397;0;0;1.092256;1.61808;1.676705;1.227529;1.422851;1.675034;1.764323;1.021719;0;0;0;0;0;0;0;0;0;0;0
G6;0;0;0;0;0;0;0;0;0;0;0;0.986174;1.766916;1.766916;1.418748;1.497357;1.55062;1.58314;1.269433;0;0;1.270839;2.556377;1.892154;1.946565;2.512553;2.594783;2.464722;1.876715;0;0;1.491441;2.50721;2.023173;2.513496;2.491508;2.148701;1.751302;1.54781;0;0;1.259805;2.107276;2.660126;2.04362;2.290738;2.339984;2.063409;1.714428;0;0;1.446321;2.210682;1.857717;2.148323;2.484418;2.474229;1.731439;1.747995;0;0;1.466546;2.399011;2.485074;2.118381;2.698289;2.526243;2.475718;1.802094;0;0;1.460728;2.497943;2.248375;2.561347;2.30602;2.590044;2.361489;1.439736;0;0;1.249436;1.506363;1.788666;1.531512;1.511071;1.491763;1.76754;1.132069;0;0;0;0;0;0;0;0;0;0;0
G7;0;0;0;0;0;0;0;0;0;0;0;0.954434;1.782137;1.645415;1.333241;1.468822;1.564726;1.479225;1.180325;0;0;1.418237;2.616623;1.841194;2.252299;2.088736;2.702087;2.524045;1.751445;0;0;1.618684;2.596451;1.87478;2.220452;2.569702;2.223468;2.175031;1.78682;0;0;1.1219;2.176764;2.645273;2.040444;2.294009;2.111917;2.111767;1.806345;0;0;1.173325;2.130311;1.433862;2.699057;2.34142;2.378826;2.01058;1.787255;0;0;1.270832;2.25564;2.255464;2.279907;2.539822;2.578805;2.142655;1.932113;0;0;1.542022;2.549358;2.301374;2.575304;2.272948;2.478077;2.271481;1.721387;0;0;1.230912;1.538675;1.818566;1.428184;1.633239;1.70143;1.972376;1.261786;0;0;0;0;0;0;0;0;0;0;0
G8;0;0;0;0;0;0;0;0;0;0;0;0.8960383;1.725966;1.750385;1.310149;1.139275;1.338058;1.613736;1.237841;0;0;1.496093;2.547987;2.075031;2.111376;1.913289;2.997156;2.166475;1.739807;0;0;1.528527;2.413129;1.449942;2.283216;2.562212;2.08549;2.273951;1.745462;0;0;1.420106;2.22327;2.505467;2.160181;2.327025;2.214753;2.119143;1.633239;0;0;1.292677;2.187937;1.760841;2.345269;2.423865;2.065282;1.98043;1.591424;0;0;1.518494;2.423604;2.099026;2.190572;2.357115;2.545382;2.147089;1.928799;0;0;1.719039;2.589922;2.136832;2.625262;2.47306;2.080622;2.237197;1.597585;0;0;1.388678;1.598213;1.930407;1.680061;1.607879;1.633542;1.959158;1.312579;0;0;0;0;0;0;0;0;0;0;0
G9;0;0;0;0;0;0;0;0;0;0;0;0.7908581;1.7488;1.673092;1.207761;1.14255;1.38862;1.497836;1.185148;0;0;1.461158;2.613024;1.684441;1.9764;2.238438;2.653949;2.30084;1.624091;0;0;1.539659;2.475477;1.889888;2.219484;2.497522;2.06871;1.693846;1.897848;0;0;1.280796;2.227673;2.523925;2.255684;2.387238;2.141848;2.502887;1.53662;0;0;1.391229;1.976102;1.5185;2.575296;2.111226;2.145888;1.90647;1.692268;0;0;1.588685;2.269363;2.327769;2.168081;2.359377;2.330777;2.092446;2.042091;0;0;1.596428;2.143703;2.026915;2.474903;2.358738;2.05461;2.20688;1.670037;0;0;1.50152;1.571599;1.862342;1.429943;1.512888;1.734498;1.986418;1.338058;0;0;0;0;0;0;0;0;0;0;0
G10;0;0;0;0;0;0;0;0;0;0;0;0.7908581;1.756052;1.676121;1.023183;1.31381;1.234624;1.349302;1.12088;0;0;1.474651;2.624877;1.469785;1.982884;2.008421;2.70112;2.439375;1.440227;0;0;1.414356;2.22414;1.842829;1.765998;2.591874;1.968142;1.716533;1.694468;0;0;1.461279;2.169277;2.595922;2.488101;2.134943;2.058207;2.245964;1.763656;0;0;1.439981;1.950669;1.791564;2.452541;2.0669;2.234482;1.850865;1.905856;0;0;1.522737;2.480427;2.150943;2.171164;2.231155;2.081961;2.179525;1.943202;0;0;1.589534;2.662696;2.090826;2.528092;2.419976;1.870564;2.045144;1.708413;0;0;1.352724;1.494053;1.879123;1.403184;1.584042;1.826873;1.998486;1.222138;0;0;0;0;0;0;0;0;0;0;0
