G1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.187976;2.0581;2.388311;2.390173;2.299237;2.01386;2.175336;2.531481;2.225046;2.401273;2.250043;2.234947;2.234303;2.137852;0;0;0;0;0;0;2.451191;1.961542;1.78657;2.217239;2.0181;2.13834;2.116848;2.405532;1.769135;2.049949;1.937156;1.755073;2.318731;2.089949;0;0;0;0;0;0;2.284751;1.924624;2.300365;1.866744;1.84835;1.724361;1.773932;2.221151;2.137156;2.25954;1.658634;2.078846;2.378536;2.046515;0;0;0;0;0;0;2.162292;2.239545;1.930533;2.244541;2.044139;1.765141;1.876566;2.082516;2.0181;2.289415;2.147044;1.947904;1.917333;2.172249;0;0;0;0;0;0;2.229041;2.096319;2.329988;1.881005;2.13664;2.59016;2.361608;1.869029;2.004964;2.325588;2.124024;2.251412;1.869029;2.174541;0;0;0;0;0;0;2.095826;1.961542;2.110924;1.692168;2.324442;1.883002;2.012431;2.376695;2.179236;1.852771;1.967352;2.166538;1.989443;2.50291;0;0;0;0;0;0;2.438383;1.752189;2.132992;2.113563;2.244139;2.199627;1.907869;1.356668;2.005836;1.80436;2.405141;2.074251;1.676082;2.251398;0;0;0;0;0;0;2.412229;1.826744;1.774768;2.312797;2.121608;2.159149;1.985046;2.372502;2.319401;1.747869;2.531622;1.709263;1.787265;2.153986;0;0;0;0;0;0;2.368438;1.965678;1.944447;2.397404;1.748759;2.043839;1.852168;1.729284;1.765141;2.18421;2.256022;1.743465;1.783465;2.096402;0;0;0;0;0;0;2.240924;2.139154;2.304765;1.755729;1.917333;1.851663;2.425602;1.777091;2.335242;1.956032;1.619088;2.07556;2.018317;2.63017;0;0;0;0;0;0;2.353579;1.729284;2.003002;2.526053;2.178632;1.829866;1.774165;2.126021;2.048767;2.215826;2.340686;1.728367;2.226496;2.233815;0;0;0;0;0;0;1.888887;2.257542;2.159627;2.053643;2.380686;2.1963;2.235002;2.101636;1.579458;2.225046;2.496022;2.167399;2.163839;2.825714;0;0;0;0;0;0;2.240295;2.161842;1.920543;2.331946;2.110924;2.097156;1.942236;1.770827;1.64151;2.291946;1.76637;2.014322;1.840168;1.978465;0;0;0;0;0;0;2.241277;1.934429;2.44076;2.254025;2.579574;2.002445;2.439965;2.464499;2.411684;1.844127;2.251398;2.388376;2.211412;1.716548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
G2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.272573;2.409917;2.294556;2.275337;2.394933;2.046021;2.501144;2.147347;2.164442;2.339057;2.451766;2.231637;2.101202;2.197919;0;0;0;0;0;0;2.298632;1.988741;1.927352;1.997334;2.437724;2.092249;2.101751;2.179236;1.885141;1.977503;1.837157;2.101151;2.30651;1.761845;0;0;0;0;0;0;2.28792;2.091346;2.289193;1.420328;1.893661;2.013829;1.927138;2.192337;2.114251;2.18563;1.865445;1.935858;2.211721;2.171946;0;0;0;0;0;0;2.579667;1.907869;2.032726;2.352337;1.708758;1.995435;1.860062;1.853931;2.131346;2.533764;2.154251;1.867869;1.927352;2.507012;0;0;0;0;0;0;2.354095;2.152254;2.090561;2.089349;2.37739;2.096402;2.145046;2.406439;1.862059;2.313801;2.018317;2.081146;1.771472;2.235301;0;0;0;0;0;0;2.341315;2.009349;2.097156;1.669029;1.964624;1.954034;2.034551;2.007114;1.679067;2.01113;2.043839;2.579067;1.89386;2.453861;0;0;0;0;0;0;2.076734;1.989866;2.046538;1.816942;2.076032;2.046653;2.083839;1.543163;2.18421;1.572168;2.40186;1.769649;1.450171;2.25458;0;0;0;0;0;0;2.582848;1.693661;2.190434;1.941151;2.108089;1.996032;2.059236;1.788759;2.210045;1.970158;2.042058;1.488367;1.568065;2.239276;0;0;0;0;0;0;2.426499;2.003187;2.252822;2.274652;1.877157;2.196848;1.863465;1.689284;2.15049;2.047951;2.374025;1.823465;1.85894;2.008512;0;0;0;0;0;0;1.977503;2.111555;2.479083;2.054429;2.39101;1.331047;2.234334;2.33724;1.946227;2.003839;1.701468;1.985631;2.073414;2.526181;0;0;0;0;0;0;2.136958;2.146227;2.10563;2.168899;2.363534;1.923839;2.192254;1.836249;2.173395;2.417795;1.971594;2.005678;2.259849;2.74403;0;0;0;0;0;0;2.19809;1.987904;2.195002;1.920543;2.459792;1.988741;2.170252;2.514306;1.787529;1.714186;2.562223;2.147347;1.82657;2.316635;0;0;0;0;0;0;2.437926;1.885141;1.960467;2.236249;2.244139;1.634186;1.897156;1.541165;1.613358;2.385141;2.011831;2.020238;2.265673;2.065047;0;0;0;0;0;0;2.313835;1.878546;2.43693;2.200771;2.350434;2.116249;2.507012;2.332228;1.974247;1.795729;2.221832;2.495063;2.348176;1.828606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
G3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.017965;2.479401;2.395727;2.318008;2.18421;2.065197;2.61461;2.278301;2.220686;2.445323;2.168677;2.171915;2.369025;1.995631;0;0;0;0;0;0;2.549333;1.843143;1.873198;2.139153;2.360238;2.164751;2.043242;2.211412;1.881842;1.911737;1.632189;2.092431;2.159544;2.239307;0;0;0;0;0;0;2.488102;2.330353;2.617293;1.190924;2.135641;2.012992;1.812771;1.943448;2.09834;2.146207;1.862059;2.055826;2.154303;2.151858;0;0;0;0;0;0;2.252879;1.644361;1.920543;2.289949;1.810347;1.883002;1.526067;2.234334;2.239307;2.377208;2.124024;1.811934;2.101636;2.35489;0;0;0;0;0;0;2.129349;2.42063;1.8181;1.928512;2.412879;2.046053;1.997513;2.387044;1.987904;2.021636;2.179153;2.211398;1.840467;2.35451;0;0;0;0;0;0;1.982839;1.856943;2.001005;1.773661;1.862236;2.127352;2.051129;1.852431;2.142796;1.868758;1.881842;2.44211;1.529334;2.008512;0;0;0;0;0;0;1.907851;2.148741;2.058059;2.453151;2.127352;2.302683;2.370825;1.861399;1.988741;2.110924;1.986961;2.194251;1.927352;2.565271;0;0;0;0;0;0;2.368677;2.166538;2.183633;1.787529;1.777156;1.916497;1.805141;2.02809;2.227194;1.88076;2.133943;1.811646;1.777091;1.949041;0;0;0;0;0;0;2.543568;1.858937;2.397926;2.33204;2.182212;2.011129;1.939722;1.821468;2.042445;2.0715;2.251804;1.693358;2.274108;2.128953;0;0;0;0;0;0;2.105659;1.698172;2.626864;1.999331;2.216022;1.611315;2.20865;1.829866;1.957333;2.074251;2.191342;1.756548;1.76637;2.179849;0;0;0;0;0;0;1.937503;1.883856;2.2676;1.957333;2.088898;1.757157;1.948758;1.990955;1.819402;2.284442;1.940238;2.098937;1.861399;2.732962;0;0;0;0;0;0;2.154613;2.322141;2.2676;2.128116;2.321305;2.418372;1.857156;2.370044;2.156848;2.043839;1.917157;1.905445;1.905907;1.985445;0;0;0;0;0;0;2.433927;1.877673;1.773661;2.020062;2.252249;1.596217;1.655483;1.669263;2.076032;2.126439;2.306439;1.829866;1.944447;2.367602;0;0;0;0;0;0;2.207529;2.008116;2.236635;2.516118;1.938936;1.514186;2.395784;2.346439;2.295619;1.749263;2.17095;2.478404;2.597967;1.873259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
G4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.116706;2.323384;2.095206;2.499667;2.191637;2.37791;2.341667;2.56792;2.401817;2.257334;2.337992;2.315467;2.447723;2.067125;0;0;0;0;0;0;2.534226;1.914034;1.801245;1.932771;2.442223;1.899722;1.692168;2.180799;2.019154;2.048357;1.75327;1.862059;2.238731;2.032726;0;0;0;0;0;0;2.581901;2.368105;2.279149;1.725836;1.787266;1.975482;2.046278;2.376484;2.107347;2.001842;1.571331;2.360144;1.836548;2.274638;0;0;0;0;0;0;2.384867;1.928512;2.234851;2.211831;1.699088;2.089735;1.546412;2.160853;2.185631;2.251804;1.956032;1.909849;2.076217;2.281943;0;0;0;0;0;0;2.307125;2.201542;1.770055;1.701468;2.247529;2.208899;1.965836;2.179154;1.755073;1.971594;1.837333;2.169349;2.314638;2.435405;0;0;0;0;0;0;2.200238;1.764056;2.213829;1.421119;2.029526;1.714186;1.890827;1.654165;2.239458;1.850827;2.30651;2.292879;1.608872;2.274932;0;0;0;0;0;0;2.076734;2.091594;1.952523;2.434306;2.186444;2.44076;2.010658;2.124139;2.167435;1.811934;2.083187;2.3163;1.920061;2.186831;0;0;0;0;0;0;2.498692;1.885141;1.954499;1.556217;1.882516;2.22651;2.207435;1.747869;2.114251;2.082058;1.819458;1.576766;2.068741;2.112854;0;0;0;0;0;0;1.99232;2.058317;2.272302;2.475407;1.949526;2.06361;1.781468;2.204541;2.446108;1.626429;2.214405;1.829866;2.348493;2.199458;0;0;0;0;0;0;2.260686;2.316244;1.990955;2.173829;2.073562;2.037333;2.114251;2.234947;1.874499;1.76436;2.12865;2.033437;2.156249;2.094572;0;0;0;0;0;0;2.345602;2.027529;2.10175;2.104447;1.933643;2.003002;2.077333;1.797157;2.256402;2.060934;2.120728;1.949526;1.569317;2.682292;0;0;0;0;0;0;2.073986;2.243187;2.036249;2.171732;2.060044;2.14421;2.136367;2.489193;2.481386;2.128116;1.659458;2.37003;1.971946;2.09113;0;0;0;0;0;0;2.43482;1.945907;1.968357;2.10361;2.160728;1.360333;1.609334;2.024233;2.080144;2.038707;2.429123;2.075435;2.317152;2.272504;0;0;0;0;0;0;2.131413;1.838763;2.238846;2.396093;2.369206;1.780062;2.526428;2.339792;2.409917;1.682363;2.124457;2.360924;2.072337;2.280742;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
G5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.050658;2.418507;2.368731;2.046021;2.381667;2.046956;2.493912;2.445671;2.472674;2.381278;2.33562;2.195002;2.21354;2.029652;0;0;0;0;0;0;2.332027;1.618172;2.327812;2.090533;2.416233;1.851934;1.68399;2.201542;1.928812;1.883002;1.466412;1.916497;2.215826;2.129415;0;0;0;0;0;0;2.546037;2.256244;2.372502;1.621165;2.190924;1.944233;2.104209;2.397926;2.126598;1.783465;1.559996;2.116249;2.018802;2.185673;0;0;0;0;0;0;2.550952;1.853024;1.806961;2.227347;1.693661;1.778565;1.360333;1.949526;2.031417;2.533213;2.111417;2.12865;1.867869;2.267138;0;0;0;0;0;0;1.715729;2.295826;2.053829;1.894428;2.403534;2.379849;1.935159;2.092431;1.945907;2.07556;1.940934;2.048512;2.239149;2.195337;0;0;0;0;0;0;2.332063;1.740062;2.09834;1.77947;2.066744;1.812431;2.117157;1.92835;1.829866;1.82657;2.267194;2.589472;1.691331;1.891129;0;0;0;0;0;0;2.016244;1.76436;1.938161;2.48422;2.166598;2.388437;2.135242;2.087698;2.029558;1.923002;1.950043;2.274947;1.967352;2.096319;0;0;0;0;0;0;2.280812;1.874499;1.833198;1.415872;1.696942;2.01834;2.22175;1.701468;2.289415;1.699458;2.076249;1.788759;1.904233;2.198298;0;0;0;0;0;0;2.191637;1.699722;2.33204;2.455393;1.555073;2.151417;1.907529;1.913198;2.428579;1.729284;2.510955;2.013644;2.020934;2.373078;0;0;0;0;0;0;2.331511;2.011831;2.472306;1.950739;2.272431;2.037157;1.552967;2.274637;1.854768;1.904233;2.032601;2.026444;2.098937;2.207083;0;0;0;0;0;0;2.499667;1.76436;1.899402;1.971594;1.905907;1.904233;2.156032;2.095242;2.021375;1.965836;2.251412;1.60151;1.892771;2.485733;0;0;0;0;0;0;1.721073;2.337699;1.959331;2.199627;2.166439;2.272573;2.490503;2.347044;2.014428;1.926301;1.643074;2.184209;2.247529;1.977156;0;0;0;0;0;0;2.539574;2.146444;1.770055;2.201542;2.257239;1.596217;1.604373;1.809135;1.821468;1.916497;2.465827;1.907529;1.795336;2.328045;0;0;0;0;0;0;2.220309;2.167265;2.10361;2.39049;2.315687;1.554186;2.455913;2.282236;2.58984;1.776942;2.236635;2.234299;2.416694;2.234416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
G6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.067347;2.192302;2.449769;2.11556;2.291747;2.098689;2.484938;2.080144;2.566508;2.393786;2.507195;2.28975;2.316125;2.056705;0;0;0;0;0;0;2.413537;1.654165;2.060914;2.137239;2.251804;1.946744;1.849135;2.248535;1.732168;2.234317;1.59826;1.551352;2.349344;2.086021;0;0;0;0;0;0;2.330729;2.314945;2.504291;1.601993;2.003143;2.22683;2.152337;2.346288;2.228508;1.909526;1.674377;2.269344;1.884946;2.307656;0;0;0;0;0;0;2.13954;2.028741;1.868046;2.114251;1.789029;1.874499;1.060468;1.971594;2.238731;2.33954;2.073414;1.971594;1.871863;2.12866;0;0;0;0;0;0;2.017503;2.402445;1.863465;1.797333;1.964947;1.994034;2.332283;2.128512;1.86507;2.393341;1.789866;1.994551;2.136402;2.468435;0;0;0;0;0;0;2.348286;1.671352;2.060337;1.884304;2.121542;1.821468;2.037157;1.987904;1.966515;1.884624;2.308493;2.436217;1.420328;2.188507;0;0;0;0;0;0;2.127585;1.839067;1.931721;2.52422;2.123591;2.370785;1.693661;2.250099;1.97834;2.046053;1.982236;2.185755;2.225046;2.044541;0;0;0;0;0;0;2.463341;1.916497;2.146207;1.579088;1.819402;2.152337;2.287435;1.692168;2.103676;1.554186;1.787869;1.608872;2.389344;2.013943;0;0;0;0;0;0;2.141835;2.276635;2.349123;1.879331;1.859225;1.974167;2.041542;1.931664;2.238297;1.738634;2.449624;2.239307;2.30421;2.489262;0;0;0;0;0;0;2.526935;1.664233;2.451401;2.139236;2.526428;2.305197;1.740238;2.169349;2.068926;2.312854;2.046439;1.816943;2.036548;2.016777;0;0;0;0;0;0;2.359401;1.836566;2.077894;1.749275;2.026444;1.957333;2.053643;2.161304;1.905445;1.579088;2.207435;1.812168;1.796497;2.476413;0;0;0;0;0;0;2.202739;2.429122;2.019722;2.356942;1.990924;2.183985;1.995435;2.223633;2.096319;2.101119;1.62397;2.326734;2.196848;2.289415;0;0;0;0;0;0;2.209415;1.966053;1.862059;1.900062;2.171733;1.568065;1.478697;1.884304;1.989526;1.649333;2.355407;1.920061;1.891646;2.299834;0;0;0;0;0;0;2.154108;2.202106;2.492028;2.350491;2.063373;1.892771;2.258632;2.525637;2.201146;1.551352;2.100914;2.328887;2.423141;2.232935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
G7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.147656;2.382043;2.10421;2.465827;2.03058;1.749623;2.622504;2.185659;2.598239;2.667012;2.448884;2.228508;2.293389;1.691594;0;0;0;0;0;0;2.338481;1.546895;2.009349;1.876032;2.392935;1.69118;1.829526;2.373395;1.819402;1.859722;1.59097;2.279149;2.239149;1.996032;0;0;0;0;0;0;2.235463;2.47112;2.227347;1.347674;1.853661;2.217333;2.234096;2.385452;2.219793;1.820062;1.657091;2.275154;2.152017;2.322292;0;0;0;0;0;0;2.257795;1.689284;1.773932;1.971646;1.789029;1.939401;1.591272;1.884304;2.156249;2.332097;2.068926;1.780062;1.997334;2.201305;0;0;0;0;0;0;2.113008;2.211946;1.849135;1.829866;2.154709;2.046021;2.224051;2.128512;2.30651;2.089949;1.798563;2.380686;1.957333;2.25258;0;0;0;0;0;0;2.660769;1.924127;1.724964;1.641008;1.802363;2.146048;2.218937;1.917673;1.960168;2.153414;2.419849;2.253078;1.829866;2.05834;0;0;0;0;0;0;2.261146;1.92637;1.874103;2.773065;2.018455;2.164751;1.549263;2.050533;2.192629;2.02809;1.925678;2.228089;1.715336;1.829263;0;0;0;0;0;0;2.139787;1.936766;2.209415;1.404024;2.003819;2.139611;2.355463;2.024233;1.917333;1.738634;1.733931;2.086515;2.405532;2.191636;0;0;0;0;0;0;2.499574;1.927138;2.204442;1.97834;2.096319;2.040771;1.994034;2.025907;2.446108;1.51422;2.501315;2.183373;2.292249;2.377208;0;0;0;0;0;0;2.217837;1.755336;2.141751;1.923002;2.349678;2.375393;1.921842;1.971594;2.262683;2.204541;2.081146;1.829526;1.934428;2.035666;0;0;0;0;0;0;2.114334;2.003002;2.058703;2.063748;2.030739;1.905445;2.211347;2.253829;1.701468;1.681993;2.25954;2.026692;1.388861;2.609025;0;0;0;0;0;0;2.291887;1.786692;2.036249;2.422683;2.101151;2.194108;1.920728;2.268436;2.307656;1.917333;1.895159;1.884624;2.349653;1.818565;0;0;0;0;0;0;2.154303;2.11144;1.858937;2.012431;2.225197;1.361243;1.725836;1.915336;1.933643;1.686961;2.315281;1.967114;1.716375;1.861151;0;0;0;0;0;0;2.256829;2.274652;2.379849;2.166022;1.796497;2.166598;2.560054;2.327529;2.195002;2.044024;1.769649;2.394416;2.236304;2.272935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
G8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.129206;2.326563;2.182212;2.48098;1.700631;2.071356;2.738048;2.09739;2.657587;2.418975;2.389333;2.269344;2.388633;1.709029;0;0;0;0;0;0;2.042141;1.982236;1.866227;1.920144;2.012992;1.608872;2.073438;2.412822;1.895242;1.732771;1.838563;1.931595;2.09664;2.123187;0;0;0;0;0;0;2.185673;2.203187;2.174405;1.43826;1.946692;2.097543;1.899402;2.465662;1.999307;2.116635;1.791864;2.452502;2.33204;1.996032;0;0;0;0;0;0;2.278301;1.39422;1.867904;1.723856;2.008512;2.005701;1.554236;1.822059;2.499318;2.242754;2.172992;1.541165;2.207585;1.989443;0;0;0;0;0;0;2.414236;2.179154;2.022796;1.878708;2.045701;2.130994;2.074317;2.282142;1.681526;2.011129;1.940337;1.946227;2.197894;2.381202;0;0;0;0;0;0;2.512629;1.699088;1.911864;1.773932;2.050533;2.211109;2.180799;2.007115;1.987904;2.027044;2.37954;2.303203;2.05664;2.354637;0;0;0;0;0;0;2.303424;1.931663;1.704233;2.444111;2.138703;2.250436;2.030955;1.906444;1.733931;2.086598;1.895565;2.427677;1.529334;2.108741;0;0;0;0;0;0;2.380903;1.681993;2.08865;1.862059;2.046803;2.071417;2.387656;1.732168;2.035897;1.894768;2.173829;2.000543;2.459318;2.243074;0;0;0;0;0;0;2.090729;2.201305;2.181537;1.789029;1.988741;1.823633;1.788759;2.043002;2.279402;1.844127;1.821468;2.043242;2.111417;2.532262;0;0;0;0;0;0;2.30792;1.741399;1.977503;2.266207;2.058571;1.982059;2.270924;1.700631;2.362754;2.037333;2.054246;1.85894;2.013829;2.016244;0;0;0;0;0;0;2.335076;2.313801;2.166538;1.659471;2.339835;2.064447;1.787265;2.486108;1.865445;1.902059;2.334246;1.884361;2.025907;2.2315;0;0;0;0;0;0;2.168585;1.546895;2.10175;2.322141;2.211831;2.090575;2.007115;2.227347;2.167435;1.990955;2.033157;1.909526;1.82657;2.361608;0;0;0;0;0;0;2.514765;2.075435;1.971594;1.974429;2.129415;1.196118;1.71743;1.967138;1.982236;1.541165;2.160853;2.138465;1.678563;1.949041;0;0;0;0;0;0;2.24792;2.028958;2.614611;2.264513;2.051831;2.367585;2.228508;2.578517;2.336371;1.939638;2.145862;2.155853;2.026439;2.339667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
G9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.065659;2.432306;2.207895;2.402812;2.111706;2.167114;2.266763;2.011511;2.64605;2.428118;2.425451;2.229653;2.326566;2.157724;0;0;0;0;0;0;2.413188;1.632123;1.789275;2.175336;2.39112;1.635676;2.038708;2.237151;1.836497;1.822059;1.909029;1.719067;2.239307;2.144447;0;0;0;0;0;0;2.179849;2.434945;2.202141;1.449317;1.980044;1.956496;1.922405;2.354334;1.891646;2.30421;1.514556;2.39049;1.928512;1.834957;0;0;0;0;0;0;2.290043;1.691331;2.157894;1.811934;2.300629;1.96636;1.919671;2.020044;2.235897;2.313466;2.073414;1.684361;2.004056;2.202754;0;0;0;0;0;0;2.333619;2.293829;1.651097;2.118731;1.999331;2.273004;1.966538;1.836565;1.548972;2.420239;2.323605;2.10563;1.931595;2.399996;0;0;0;0;0;0;2.540882;2.052431;2.010809;1.701468;2.053643;1.967352;2.069526;2.003187;1.699088;1.999545;2.242292;2.090575;1.999331;2.3876;0;0;0;0;0;0;2.274096;2.104447;1.814322;2.440116;2.267044;2.113815;1.931594;2.155463;2.060799;2.18535;1.860934;2.051831;1.874499;1.683536;0;0;0;0;0;0;2.287138;1.438665;2.09834;1.965141;1.815858;2.333151;2.214405;2.100799;2.23144;1.97386;1.787869;1.754186;2.410505;2.548862;0;0;0;0;0;0;2.33134;2.074251;2.211412;1.741468;1.755729;1.962059;1.657091;1.946692;2.261537;2.131346;2.513469;2.131346;1.926961;2.608044;0;0;0;0;0;0;2.265534;1.739458;1.937156;2.417333;2.217333;2.001842;1.920061;2.211831;2.036548;2.264513;1.927352;1.966538;2.18421;2.072776;0;0;0;0;0;0;2.183049;2.156032;1.757673;1.643074;1.944447;2.144513;1.754186;2.18421;1.871863;2.211109;2.219237;2.185673;1.531315;2.252879;0;0;0;0;0;0;2.271636;2.045657;2.2763;2.170995;2.198731;1.858937;1.900934;2.215826;2.19232;2.0581;2.004541;2.347976;2.138317;2.201928;0;0;0;0;0;0;2.305717;2.053643;1.867904;2.212992;2.266763;1.646068;1.753197;1.902059;2.011646;1.639996;2.126515;2.158312;1.924624;1.826262;0;0;0;0;0;0;2.063214;2.071342;2.428493;2.348507;2.086515;2.331665;2.284456;2.390308;2.11489;1.872254;2.18535;2.206734;2.218998;2.142054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
G10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.140131;2.196304;2.326246;2.312431;1.920144;1.841842;2.272573;2.047621;2.681215;2.491398;2.323178;2.43112;2.128711;1.99232;0;0;0;0;0;0;2.376484;1.960168;1.993414;2.284737;2.004946;1.693643;1.926961;2.390173;1.772807;1.839671;1.867265;1.436668;2.261119;2.275897;0;0;0;0;0;0;2.197724;2.370436;2.323605;1.326472;2.05664;2.030955;2.304291;2.34792;2.088535;2.126021;2.198927;2.362754;2.217333;1.780062;0;0;0;0;0;0;2.127434;1.594556;2.043839;2.175242;2.138802;1.995435;1.59826;2.156848;1.982059;2.421146;2.009135;1.819225;1.971346;1.927138;0;0;0;0;0;0;2.250043;2.139153;1.958845;1.891646;2.370099;2.131346;2.000543;2.183373;1.47826;2.464178;1.99058;2.536484;2.041542;2.291991;0;0;0;0;0;0;2.629151;1.936766;1.659088;1.63707;1.947904;2.063748;2.010809;1.819225;1.734165;1.692168;2.463803;2.129262;2.090994;2.171346;0;0;0;0;0;0;2.290564;1.946692;2.153613;2.480522;2.382993;1.887115;1.869029;2.018317;1.905907;2.103455;1.921542;2.086021;2.263829;2.101151;0;0;0;0;0;0;2.309475;2.083839;1.872254;1.934428;1.899401;2.396669;1.989526;2.267044;2.221636;2.085239;1.908046;1.596217;2.284024;2.337211;0;0;0;0;0;0;2.394155;1.919331;2.221636;1.976319;1.747265;1.796249;1.584898;1.659458;2.27693;2.083002;2.491216;2.239307;2.148926;2.359083;0;0;0;0;0;0;2.261845;1.63826;2.119628;2.173409;2.385128;2.024233;1.525231;2.202445;2.234251;1.957157;2.032726;1.651663;1.955336;2.101315;0;0;0;0;0;0;2.183676;2.114334;2.045701;1.797673;1.966021;2.242236;1.954499;2.043839;1.987904;1.916497;2.448731;2.006515;1.699458;2.300686;0;0;0;0;0;0;2.082437;1.73894;2.252249;2.493188;1.867869;1.914035;2.115435;2.355001;2.154317;2.009135;1.83506;2.275784;1.844373;2.196733;0;0;0;0;0;0;2.030924;2.014429;1.852431;1.737091;2.191649;1.281242;2.049432;1.932806;2.029526;1.546895;2.160144;1.930533;2.086598;2.208913;0;0;0;0;0;0;2.290699;2.212249;2.341537;2.128512;2.047951;2.292822;2.317461;2.468311;2.154317;2.143748;2.241146;2.080144;2.217906;2.091946;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
