G1;3.633784;3.590469;3.622845;3.624289;3.645839;3.562991;3.571074;3.459373;3.55757;3.623222;3.401835;3.582281;3.643256;3.602018;3.600516;3.546162;3.652778;3.638954;3.583181;3.587651;3.648222;3.630832;3.54459;3.639477;3.656
G2;3.594268;3.564309;3.515522;3.601967;3.61306;3.514309;3.470148;3.473796;3.484883;3.585443;3.389134;3.588045;3.567328;3.511819;3.642006;3.54116;3.625212;3.562468;3.574522;3.454261;3.564349;3.614759;3.498153;3.565757;3.62749
G3;3.559143;3.493273;3.398336;3.464873;3.618543;3.468217;3.444141;3.247356;3.542924;3.530309;3.360516;3.583435;3.438549;3.480186;3.466823;3.523998;3.490705;3.538228;3.494556;3.421702;3.467582;3.549287;3.434502;3.501259;3.52371
G4;3.501224;3.373677;3.303897;3.375516;3.50764;3.397738;3.371433;3.199199;3.429603;3.41422;3.37973;3.415286;3.457534;3.446778;3.388026;3.29596;3.408809;3.247087;3.424363;3.262117;3.376295;3.444336;3.259011;3.503738;3.28351
G5;3.486271;3.425159;3.202383;3.406685;3.411127;3.28985;3.394676;3.113624;3.29397;3.414726;3.235116;3.280004;3.365697;3.223967;3.259141;3.271853;3.459085;3.388949;3.355891;3.31755;3.242709;3.547139;3.350953;3.422611;3.342819
G6;3.379281;3.288663;3.12769;3.37241;3.335275;3.188824;3.240788;3.157281;3.187865;3.296261;3.250787;3.302793;3.304603;3.287556;3.07371;3.255477;3.18289;3.309509;3.384752;3.3584;3.393321;3.444896;3.295841;3.351168;3.360248
G7;3.358652;3.318054;3.139237;3.22747;3.369442;3.242348;3.188861;3.201312;3.115721;3.224272;3.15428;3.274302;3.235959;3.363854;3.105239;3.303447;3.136296;3.378342;3.42798;3.344317;3.235152;3.457784;3.348055;3.395079;3.128301
G8;3.380529;3.118733;3.144999;3.15084;3.443359;3.246106;3.243308;3.399597;3.120514;3.369591;3.164961;3.210895;3.056574;3.367443;3.14012;3.146738;2.938762;3.397933;3.512842;3.325735;3.30894;3.469066;3.38275;3.307823;3.099465
G9;3.266351;3.128699;3.251599;3.090251;3.434483;3.034879;3.163114;3.337649;3.209356;3.342329;3.000895;3.043245;3.095358;3.419356;3.061402;3.175645;3.074634;3.418267;3.300643;3.342206;3.336314;3.38947;3.437126;3.297427;2.955763
G10;3.301584;3.210352;3.166404;2.922623;3.243254;3.052793;3.288101;3.214236;3.19145;3.270443;2.949959;3.109573;2.991299;3.431973;2.981843;2.992219;2.96075;3.434649;3.287772;3.359107;3.09397;3.32794;3.509664;3.406537;2.977343
G11;3.246283;3.313411;2.983041;3.060605;3.301528;3.05292;3.294718;3.000045;3.204313;3.144629;3.040886;3.199904;3.098945;3.381515;3.16451;3.008123;2.918181;3.329366;3.158323;3.361847;3.174033;3.255925;3.473779;3.367399;3.167169
