G1;3.98243021965027;3.96771645545959;3.95001745223999;3.90844893455505;3.84428262710571;3.81223082542419;3.8034782409668;3.78014278411865;3.77480697631836;3.76538896560669;3.70909643173218;3.70104908943176;3.69765758514404;3.69684457778931;3.69273519515991;3.69252324104309;3.67631602287292;3.65874481201172;3.65501618385315;3.64811754226685;3.6464512348175;3.64610433578491;3.62137389183044;3.60523390769959;3.60025572776794;3.59823203086853;3.59346842765808;3.59299278259277;3.58314108848572;3.57853174209595;3.5396842956543;3.53111577033997;3.49759578704834;3.43988156318665;3.42318773269653;3.40339159965515;3.38937902450562;3.38173580169678;3.38040351867676;3.37490773200989;3.37383341789246;3.37166047096252;3.34841990470886;3.30274939537048;3.25546002388;3.24175000190735;3.06228542327881;2.97230052947998;0.216930940747261;0.0099493870511651
G2;3.98243021965027;3.96771645545959;3.95001745223999;3.91124725341797;3.90844893455505;3.84428262710571;3.82631874084473;3.81223082542419;3.80736494064331;3.8034782409668;3.7961733341217;3.78014278411865;3.77480697631836;3.7689323425293;3.76538896560669;3.70909643173218;3.70104908943176;3.69765758514404;3.69684457778931;3.69570994377136;3.69273519515991;3.69252324104309;3.69024610519409;3.67631602287292;3.66650772094727;3.65874481201172;3.65501618385315;3.64811754226685;3.64182615280151;3.63735842704773;3.60004377365112;3.571120262146;3.55989265441895;3.55776476860046;3.50776553153992;3.45898151397705;3.457927942276;3.4523708820343;3.41711783409119;3.41004228591919;3.3759593963623;3.36478304862976;3.34292936325073;3.32640600204468;3.32143545150757;3.25587058067322;3.16406273841858;0.023895213380456;0.010393719188869;0.00477595580741763
G3;3.98243021965027;3.96771645545959;3.95001745223999;3.93628144264221;3.92929816246033;3.91124725341797;3.90844893455505;3.84428262710571;3.82631874084473;3.81738376617432;3.81223082542419;3.80736494064331;3.8034782409668;3.7961733341217;3.78014278411865;3.77480697631836;3.7689323425293;3.76538896560669;3.75652694702148;3.70909643173218;3.70104908943176;3.69765758514404;3.69684457778931;3.69570994377136;3.69503045082092;3.69273519515991;3.69252324104309;3.69024610519409;3.67631602287292;3.66650772094727;3.65874481201172;3.65251517295837;3.62787508964539;3.61329579353333;3.60670375823975;3.54525947570801;3.52900767326355;3.51451849937439;3.50994157791138;3.48139500617981;3.45917177200317;3.40686750411987;3.39347958564758;3.38996052742004;3.36736798286438;3.34232711791992;3.29500079154968;3.24955201148987;0.00888614822179079;0.00503198755905032
G4;4.09422969818115;3.99636673927307;3.98243021965027;3.98091554641724;3.96771645545959;3.95001745223999;3.93628144264221;3.92929816246033;3.91124725341797;3.90844893455505;3.84428262710571;3.82631874084473;3.81738376617432;3.81223082542419;3.80736494064331;3.8034782409668;3.7961733341217;3.78014278411865;3.77480697631836;3.7689323425293;3.76538896560669;3.75652694702148;3.7243447303772;3.70909643173218;3.70531892776489;3.70104908943176;3.69765758514404;3.69684457778931;3.69570994377136;3.66641998291016;3.66112041473389;3.64709830284119;3.60309171676636;3.5908203125;3.56179618835449;3.55831789970398;3.55394673347473;3.54415082931519;3.53333449363709;3.46702861785889;3.42126679420471;3.37102484703064;3.33651852607727;3.3347373008728;3.29033994674683;3.25742769241333;3.25047993659973;3.19230222702026;0.0171358585357666;0.00503198755905032
G5;4.31975078582764;4.2063889503479;4.09422969818115;4.04273414611816;3.99636673927307;3.98243021965027;3.98091554641724;3.96771645545959;3.95001745223999;3.93628144264221;3.92929816246033;3.91124725341797;3.90844893455505;3.86464977264404;3.85162997245789;3.84428262710571;3.82631874084473;3.81738376617432;3.81223082542419;3.80736494064331;3.8034782409668;3.7961733341217;3.7823052406311;3.78014278411865;3.77480697631836;3.7689323425293;3.76538896560669;3.7586817741394;3.75652694702148;3.72924518585205;3.7243447303772;3.71655702590942;3.70909643173218;3.68171095848084;3.67380619049072;3.61333322525024;3.60098123550415;3.57291960716248;3.5650429725647;3.55529761314392;3.53648567199707;3.53120017051697;3.52119779586792;3.50145244598389;3.49485564231873;3.48520445823669;3.39234280586243;3.32544255256653;3.27242255210876;0.0432010889053345
G6;4.31975078582764;4.25875329971313;4.2063889503479;4.09422969818115;4.04273414611816;3.99636673927307;3.98243021965027;3.98091554641724;3.96771645545959;3.95001745223999;3.93628144264221;3.92929816246033;3.91124725341797;3.90844893455505;3.86464977264404;3.85162997245789;3.84428262710571;3.82631874084473;3.81738376617432;3.81223082542419;3.80736494064331;3.8034782409668;3.7961733341217;3.79216480255127;3.7823052406311;3.78014278411865;3.77480697631836;3.7689323425293;3.763343334198;3.75862050056458;3.73312520980835;3.70161700248718;3.64659309387207;3.62113237380981;3.61966562271118;3.59498453140259;3.51209235191345;3.47583675384521;3.47091603279114;3.45426750183105;3.44568943977356;3.44223308563232;3.39645171165466;3.33874154090881;3.24314618110657;3.23451733589172;3.10247182846069;3.05264496803284;0.00503198755905032;0.00407898612320423
G7;4.31975078582764;4.25875329971313;4.2063889503479;4.09422969818115;4.04273414611816;3.99636673927307;3.98243021965027;3.98091554641724;3.96771645545959;3.95140695571899;3.95001745223999;3.93628144264221;3.92929816246033;3.91124725341797;3.90844893455505;3.89937090873718;3.86464977264404;3.85162997245789;3.84588003158569;3.84507656097412;3.84428262710571;3.83440566062927;3.82631874084473;3.81738376617432;3.81223082542419;3.80736494064331;3.8034782409668;3.79556322097778;3.78429293632507;3.76848363876343;3.75870108604431;3.75726771354675;3.75270676612854;3.74079298973084;3.73225235939026;3.70742082595825;3.70108103752136;3.68064880371094;3.67912101745605;3.63715648651123;3.53852224349976;3.51772570610046;3.5171914100647;3.49672770500183;3.48043417930603;3.44114851951599;3.41597652435303;3.37064266204834;3.15722560882568;0.0345927178859711
G8;4.31975078582764;4.25875329971313;4.2063889503479;4.09422969818115;4.04273414611816;3.99636673927307;3.98243021965027;3.98091554641724;3.96771645545959;3.95399284362793;3.95140695571899;3.95001745223999;3.93628144264221;3.92929816246033;3.91124725341797;3.90844893455505;3.89937090873718;3.89143657684326;3.86464977264404;3.85162997245789;3.84588003158569;3.84507656097412;3.84428262710571;3.83440566062927;3.82133340835571;3.80990362167358;3.75460600852966;3.69950199127197;3.67817306518555;3.67312908172607;3.62845969200134;3.62303066253662;3.52664017677307;3.52110433578491;3.50716781616211;3.50266885757446;3.44625973701477;3.43599200248718;3.41473031044006;3.41279101371765;3.39746880531311;3.33959293365479;3.30644607543945;3.18538188934326;3.17450761795044;0.0647449269890785;0.0110356584191322;0.00859815627336502;0.00503198755905032;0.00257984618656337
G9;4.31975078582764;4.26128578186035;4.25875329971313;4.2063889503479;4.09422969818115;4.04273414611816;3.99636673927307;3.98243021965027;3.98091554641724;3.96771645545959;3.95399284362793;3.95140695571899;3.95001745223999;3.93628144264221;3.92929816246033;3.91124725341797;3.90844893455505;3.89937090873718;3.89143657684326;3.88951110839844;3.86464977264404;3.85162997245789;3.84588003158569;3.84507656097412;3.84428262710571;3.84324240684509;3.83713006973267;3.83440566062927;3.82133340835571;3.80990362167358;3.80647444725037;3.75460600852966;3.72384238243103;3.69950199127197;3.67817306518555;3.67312908172607;3.64807772636414;3.62845969200134;3.62505054473877;3.62303066253662;3.48728275299072;3.4581606388092;3.43793082237244;3.42843389511108;3.37083864212036;3.35573601722717;3.24785423278809;3.23457312583923;3.06530094146729;3.03854632377625
G10;4.31975078582764;4.26128578186035;4.25875329971313;4.2063889503479;4.15054035186768;4.09422969818115;4.04273414611816;3.99636673927307;3.98243021965027;3.98091554641724;3.96771645545959;3.95399284362793;3.95140695571899;3.95001745223999;3.93628144264221;3.92929816246033;3.91265153884888;3.91124725341797;3.90844893455505;3.89937090873718;3.89143657684326;3.88951110839844;3.86464977264404;3.85648369789124;3.85162997245789;3.80031275749207;3.78511309623718;3.72345280647278;3.689612865448;3.6671826839447;3.64636945724487;3.58330845832825;3.54357838630676;3.53854584693909;3.52965378761292;3.52827453613281;3.51725029945374;3.51487016677856;3.42870283126831;3.42705869674683;3.42399144172668;3.41986536979675;3.4169716835022;3.40830612182617;3.40519404411316;3.39954686164856;3.35709500312805;3.34854197502136;3.29307675361633;3.22529482841492
G11;4.31975078582764;4.26128578186035;4.25875329971313;4.21889686584473;4.2063889503479;4.17397260665894;4.15054035186768;4.11949014663696;4.09422969818115;4.04273414611816;3.99636673927307;3.98243021965027;3.98091554641724;3.97861361503601;3.96771645545959;3.95399284362793;3.95140695571899;3.95001745223999;3.93628144264221;3.92929816246033;3.91265153884888;3.91124725341797;3.90844893455505;3.89937090873718;3.89143657684326;3.88951110839844;3.86464977264404;3.85648369789124;3.85162997245789;3.80761694908142;3.80031275749207;3.78511309623718;3.72345280647278;3.71452188491821;3.69770312309265;3.69399285316467;3.67299056053162;3.61338233947754;3.56834125518799;3.51578736305237;3.50043797492981;3.49430918693542;3.44527530670166;3.38478565216064;3.27695631980896;3.27000880241394;3.07341313362122;0.0439541004598141;0.00503198755905032;0.00407898612320423
G12;4.32136726379395;4.31975078582764;4.26128578186035;4.25875329971313;4.21889686584473;4.2063889503479;4.17397260665894;4.15054035186768;4.14807748794556;4.11949014663696;4.11461019515991;4.09422969818115;4.04273414611816;3.99636673927307;3.98243021965027;3.98091554641724;3.97861361503601;3.96771645545959;3.96671581268311;3.95399284362793;3.95140695571899;3.95001745223999;3.83775782585144;3.8370509147644;3.83070802688599;3.82696413993835;3.74228358268738;3.74171710014343;3.73577475547791;3.73096227645874;3.70068287849426;3.68539762496948;3.68200182914734;3.65122056007385;3.62371110916138;3.56522035598755;3.56113934516907;3.51912522315979;3.39365220069885;3.3795120716095;3.33903646469116;3.30150485038757;3.21343684196472;3.18880176544189;3.17501020431519;3.12773656845093;2.90014696121216;0.160040944814682;0.0685211345553398;0.00503198755905032
G13;4.32136726379395;4.31975078582764;4.26128578186035;4.25875329971313;4.25643110275269;4.21889686584473;4.2063889503479;4.17397260665894;4.15054035186768;4.14807748794556;4.14015865325928;4.11949014663696;4.11461019515991;4.09422969818115;4.04273414611816;3.99636673927307;3.98802208900452;3.98243021965027;3.98091554641724;3.97861361503601;3.96771645545959;3.96671581268311;3.95399284362793;3.95140695571899;3.95001745223999;3.89689946174622;3.87739038467407;3.83775782585144;3.8370509147644;3.83635306358337;3.83070802688599;3.82696413993835;3.7685079574585;3.75512266159058;3.74802589416504;3.74564504623413;3.73664593696594;3.67021512985229;3.56327962875366;3.53461146354675;3.53312969207764;3.51829814910889;3.39118027687073;3.38023257255554;3.33983659744263;3.33693766593933;3.3159008026123;0.206375792622566;0.0372555777430534;0.00257984618656337
G14;4.32136726379395;4.31975078582764;4.28306818008423;4.26128578186035;4.25875329971313;4.25643110275269;4.21889686584473;4.2063889503479;4.17397260665894;4.15054035186768;4.14807748794556;4.14015865325928;4.11949014663696;4.11877346038818;4.11461019515991;4.09422969818115;4.05647802352905;4.04273414611816;3.99744272232056;3.99636673927307;3.98802208900452;3.98243021965027;3.98091554641724;3.97861361503601;3.90868663787842;3.90208315849304;3.80566430091858;3.80315518379211;3.77501535415649;3.72981905937195;3.72277045249939;3.68444752693176;3.67695045471191;3.6586971282959;3.65460443496704;3.63604235649109;3.60972166061401;3.55041003227234;3.52847003936768;3.49895548820496;3.47195053100586;3.42744541168213;3.39125609397888;3.31498503684998;3.28309082984924;3.282146692276;3.27243280410767;3.15026021003723;0.00503198755905032;0.00257984618656337
