G1;-0.473008513450623;-0.545456349849701;-0.552491784095764;-0.553777933120728;-0.561244904994965;-0.565797448158264;-0.574427366256714;-0.598392248153687;-0.604967415332794;-0.605531811714172;-0.611052572727203;-0.611263990402222;-0.667964637279511;-0.695999264717102;-0.697703719139099;-0.766993582248688;-0.774561822414398;-0.779645323753357;-0.787575364112854;-0.797263324260712
G2;-0.473008513450623;-0.510329127311707;-0.530552923679352;-0.545456349849701;-0.552491784095764;-0.553777933120728;-0.557916641235352;-0.561244904994965;-0.565797448158264;-0.568749845027924;-0.574427366256714;-0.578211843967438;-0.598392248153687;-0.619137406349182;-0.662389755249023;-0.684318721294403;-0.697951853275299;-0.774141490459442;-0.775809049606323;-0.795407652854919
G3;-0.473008513450623;-0.510329127311707;-0.530552923679352;-0.545456349849701;-0.552491784095764;-0.553777933120728;-0.557892024517059;-0.557916641235352;-0.561244904994965;-0.564649283885956;-0.565797448158264;-0.568749845027924;-0.578107893466949;-0.592818081378937;-0.593500077724457;-0.601494967937469;-0.602968335151672;-0.701036989688873;-0.739423513412476;-0.796602547168732
G4;-0.473008513450623;-0.501782298088074;-0.510329127311707;-0.530552923679352;-0.534607410430908;-0.545064032077789;-0.545456349849701;-0.552491784095764;-0.553777933120728;-0.557454228401184;-0.557892024517059;-0.557916641235352;-0.575181305408478;-0.577948212623596;-0.601190626621246;-0.602432787418365;-0.604969918727875;-0.747573018074036;-0.776304244995117;-0.792528867721558
G5;-0.473008513450623;-0.501782298088074;-0.510329127311707;-0.530552923679352;-0.534607410430908;-0.537879824638367;-0.545064032077789;-0.545456349849701;-0.552491784095764;-0.553351759910584;-0.553777933120728;-0.554526746273041;-0.557454228401184;-0.575984120368958;-0.604184091091156;-0.760154366493225;-0.763261258602142;-0.780653059482574;-0.780941784381866;-0.797263324260712
G6;-0.471102833747864;-0.473008513450623;-0.501782298088074;-0.510329127311707;-0.517172455787659;-0.530552923679352;-0.534607410430908;-0.537879824638367;-0.545064032077789;-0.545456349849701;-0.548831403255463;-0.551651239395142;-0.56894850730896;-0.582928419113159;-0.59993702173233;-0.607280015945435;-0.609296977519989;-0.632385671138763;-0.698490500450134;-0.795622706413269
G7;-0.471102833747864;-0.473008513450623;-0.501782298088074;-0.510329127311707;-0.517172455787659;-0.530552923679352;-0.545974373817444;-0.554262220859528;-0.556768715381622;-0.557412445545197;-0.572730958461761;-0.577721774578094;-0.595151603221893;-0.595899343490601;-0.682393848896027;-0.699037134647369;-0.737613081932068;-0.744518756866455;-0.757976055145264;-0.781256437301636
G8;-0.471102833747864;-0.473008513450623;-0.501782298088074;-0.506306946277618;-0.510329127311707;-0.517172455787659;-0.530552923679352;-0.545974373817444;-0.554262220859528;-0.575613379478455;-0.606481730937958;-0.617707550525665;-0.671109318733215;-0.699642956256866;-0.710929393768311;-0.718743145465851;-0.786477506160736;-0.790770649909973;-0.792413055896759;-0.802743136882782
G9;-0.471102833747864;-0.473008513450623;-0.501782298088074;-0.506306946277618;-0.510329127311707;-0.517172455787659;-0.530552923679352;-0.535160601139069;-0.545974373817444;-0.554262220859528;-0.56210470199585;-0.575613379478455;-0.577556312084198;-0.604570031166077;-0.639908671379089;-0.723699450492859;-0.773554265499115;-0.788273572921753;-0.795622706413269;-0.802743136882782
G10;-0.471102833747864;-0.473008513450623;-0.497512876987457;-0.501782298088074;-0.503244817256927;-0.506306946277618;-0.510329127311707;-0.517172455787659;-0.532391667366028;-0.541257500648499;-0.547649621963501;-0.549002885818481;-0.566576659679413;-0.601584076881409;-0.608353912830353;-0.611023604869843;-0.671070992946625;-0.735452950000763;-0.788547158241272;-0.79381275177002
G11;-0.471102833747864;-0.473008513450623;-0.489162683486938;-0.495387017726898;-0.497512876987457;-0.501782298088074;-0.503244817256927;-0.506306946277618;-0.510329127311707;-0.517172455787659;-0.532391667366028;-0.541257500648499;-0.547649621963501;-0.549002885818481;-0.569416046142578;-0.572021782398224;-0.604936420917511;-0.662968993186951;-0.788547158241272;-0.790770649909973
G12;-0.471102833747864;-0.473008513450623;-0.485376417636871;-0.489162683486938;-0.495387017726898;-0.497512876987457;-0.501782298088074;-0.503244817256927;-0.506306946277618;-0.510329127311707;-0.517172455787659;-0.526660263538361;-0.540774762630463;-0.560965478420258;-0.563646793365479;-0.578866899013519;-0.609363853931427;-0.712765991687775;-0.742003738880157;-0.771720468997955
G13;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.485376417636871;-0.489162683486938;-0.495387017726898;-0.497512876987457;-0.501782298088074;-0.503244817256927;-0.506306946277618;-0.510329127311707;-0.517172455787659;-0.526660263538361;-0.540774762630463;-0.54408186674118;-0.558782279491425;-0.560965478420258;-0.563646793365479;-0.578866899013519;-0.778500735759735
G14;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.485376417636871;-0.489162683486938;-0.495387017726898;-0.497512876987457;-0.501782298088074;-0.503244817256927;-0.503494262695313;-0.506306946277618;-0.516620635986328;-0.52595454454422;-0.535195350646973;-0.563576340675354;-0.580523371696472;-0.600248634815216;-0.661764204502106;-0.784196496009827;-0.794331133365631
G15;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.485376417636871;-0.489162683486938;-0.495387017726898;-0.497512876987457;-0.501782298088074;-0.503244817256927;-0.503494262695313;-0.540397346019745;-0.540896713733673;-0.542402803897858;-0.543411910533905;-0.557191073894501;-0.557443499565125;-0.611983418464661;-0.625267565250397;-0.801599562168121;-0.802743136882782
G16;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.485376417636871;-0.489162683486938;-0.491071999073029;-0.495387017726898;-0.497512876987457;-0.501782298088074;-0.519245505332947;-0.547436237335205;-0.560041308403015;-0.561012983322144;-0.580801546573639;-0.593148708343506;-0.624298810958862;-0.692284226417542;-0.788443267345428;-0.802743136882782;-0.802743136882782
G17;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.485376417636871;-0.489162683486938;-0.491071999073029;-0.495387017726898;-0.497512876987457;-0.501782298088074;-0.517212390899658;-0.519245505332947;-0.547084093093872;-0.547436237335205;-0.555538833141327;-0.560041308403015;-0.561615109443665;-0.562857747077942;-0.583555221557617;-0.585702419281006;-0.589196920394897
G18;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.485376417636871;-0.489162683486938;-0.491071999073029;-0.495387017726898;-0.497512876987457;-0.501782298088074;-0.51416802406311;-0.517212390899658;-0.539599299430847;-0.553768694400787;-0.571693539619446;-0.576766729354858;-0.730510056018829;-0.732521533966064;-0.738654315471649;-0.746587634086609;-0.751031875610352
G19;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.485376417636871;-0.489162683486938;-0.491071999073029;-0.495387017726898;-0.497512876987457;-0.501782298088074;-0.51416802406311;-0.517212390899658;-0.518657386302948;-0.53007185459137;-0.53921115398407;-0.539599299430847;-0.562212705612183;-0.660227060317993;-0.731048047542572;-0.78663831949234;-0.797263324260712
G20;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.485376417636871;-0.489162683486938;-0.491071999073029;-0.495387017726898;-0.497512876987457;-0.544002532958984;-0.544668197631836;-0.550871789455414;-0.564303994178772;-0.570409953594208;-0.589007496833801;-0.644344031810761;-0.776389718055725;-0.792302429676056;-0.795622706413269;-0.797263324260712;-0.797263324260712
G21;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.485376417636871;-0.489162683486938;-0.491071999073029;-0.495387017726898;-0.49611046910286;-0.497512876987457;-0.508795619010925;-0.516989588737488;-0.544002532958984;-0.544668197631836;-0.550871789455414;-0.564303994178772;-0.607997477054596;-0.632341146469116;-0.678350329399109;-0.758317649364471;-0.778861582279205
G22;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.485376417636871;-0.489162683486938;-0.491071999073029;-0.495387017726898;-0.49611046910286;-0.497512876987457;-0.508795619010925;-0.512519955635071;-0.516989588737488;-0.521899700164795;-0.524304270744324;-0.532777070999146;-0.536410808563232;-0.544002532958984;-0.630415678024292;-0.670815825462341;-0.774519383907318
G23;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.485376417636871;-0.489162683486938;-0.491071999073029;-0.495387017726898;-0.49611046910286;-0.497512876987457;-0.498416304588318;-0.508795619010925;-0.514124572277069;-0.524259686470032;-0.723941922187805;-0.759331524372101;-0.79194974899292;-0.795281410217285;-0.797263324260712;-0.797263324260712;-0.799025297164917
G24;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.485376417636871;-0.489162683486938;-0.491071999073029;-0.495387017726898;-0.49611046910286;-0.55081182718277;-0.559142529964447;-0.585799396038055;-0.590338826179504;-0.593949794769287;-0.597860515117645;-0.618002414703369;-0.686827003955841;-0.692560255527496;-0.74097740650177;-0.742119908332825;-0.761226236820221
G25;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.485376417636871;-0.489162683486938;-0.491071999073029;-0.495387017726898;-0.49611046910286;-0.510186970233917;-0.538807451725006;-0.55081182718277;-0.553113400936127;-0.559142529964447;-0.585799396038055;-0.587749481201172;-0.590338826179504;-0.743957698345184;-0.752965986728668;-0.788547158241272;-0.801599562168121
G26;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.485376417636871;-0.489162683486938;-0.491071999073029;-0.495387017726898;-0.49611046910286;-0.510186970233917;-0.537248015403748;-0.538807451725006;-0.547355353832245;-0.55081182718277;-0.553113400936127;-0.556205809116364;-0.559142529964447;-0.584333777427673;-0.585799396038055;-0.78643399477005;-0.813105344772339
G27;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.485376417636871;-0.489162683486938;-0.491071999073029;-0.495387017726898;-0.49611046910286;-0.510186970233917;-0.536061406135559;-0.537248015403748;-0.549354314804077;-0.559089362621307;-0.560781240463257;-0.577046930789948;-0.581793367862701;-0.600700199604034;-0.669523656368256;-0.71603935956955;-0.802743136882782
G28;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.485376417636871;-0.489162683486938;-0.491071999073029;-0.495387017726898;-0.49611046910286;-0.510186970233917;-0.51239424943924;-0.515805304050446;-0.536061406135559;-0.536883890628815;-0.537248015403748;-0.549354314804077;-0.550678253173828;-0.555447638034821;-0.569065809249878;-0.578151166439056;-0.794331133365631
G29;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.485376417636871;-0.489162683486938;-0.491071999073029;-0.495387017726898;-0.49611046910286;-0.510186970233917;-0.510245263576508;-0.51239424943924;-0.515805304050446;-0.532661318778992;-0.536061406135559;-0.549954116344452;-0.575429737567902;-0.575536251068115;-0.614102721214294;-0.783037781715393;-0.797263324260712
G30;-0.435701876878738;-0.470783680677414;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.485376417636871;-0.489162683486938;-0.491071999073029;-0.495387017726898;-0.49611046910286;-0.510186970233917;-0.510245263576508;-0.525668859481812;-0.560543775558472;-0.591319918632507;-0.654631376266479;-0.740686297416687;-0.749110817909241;-0.799985945224762;-0.801599562168121
G31;-0.435701876878738;-0.470783680677414;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.485376417636871;-0.489162683486938;-0.491071999073029;-0.495387017726898;-0.49611046910286;-0.510186970233917;-0.510245263576508;-0.510784506797791;-0.525668859481812;-0.560543775558472;-0.591319918632507;-0.594953775405884;-0.654631376266479;-0.690355002880096;-0.802743136882782
G32;-0.435701876878738;-0.470783680677414;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.485376417636871;-0.489162683486938;-0.491071999073029;-0.495387017726898;-0.49611046910286;-0.510186970233917;-0.510245263576508;-0.510784506797791;-0.517990946769714;-0.525668859481812;-0.560543775558472;-0.574881374835968;-0.591319918632507;-0.75129246711731;-0.795622706413269
G33;-0.435701876878738;-0.470783680677414;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.481311082839966;-0.485376417636871;-0.489162683486938;-0.491071999073029;-0.495387017726898;-0.49611046910286;-0.510186970233917;-0.510245263576508;-0.522545158863068;-0.541652083396912;-0.544726669788361;-0.593869507312775;-0.599194586277008;-0.775726675987244;-0.793644428253174
G34;-0.435701876878738;-0.470783680677414;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.481311082839966;-0.485376417636871;-0.489162683486938;-0.491071999073029;-0.495387017726898;-0.532984375953674;-0.550308585166931;-0.556669652462006;-0.557964682579041;-0.561035752296448;-0.572946667671204;-0.582187294960022;-0.674022853374481;-0.757495045661926;-0.802743136882782
G35;-0.435701876878738;-0.470783680677414;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.481311082839966;-0.537269473075867;-0.542390048503876;-0.549232602119446;-0.561709463596344;-0.563817381858826;-0.571354150772095;-0.575413942337036;-0.579945385456085;-0.588319778442383;-0.618096590042114;-0.761249840259552;-0.796602547168732;-0.798646152019501;-0.802743136882782
G36;-0.435701876878738;-0.470783680677414;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.481311082839966;-0.520008146762848;-0.526214838027954;-0.537269473075867;-0.542390048503876;-0.549232602119446;-0.561709463596344;-0.563817381858826;-0.565429866313934;-0.571354150772095;-0.575413942337036;-0.579945385456085;-0.685619711875916;-0.77967381477356;-0.790667414665222
G37;-0.435701876878738;-0.470783680677414;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.481311082839966;-0.497894585132599;-0.520008146762848;-0.526214838027954;-0.537269473075867;-0.542390048503876;-0.549232602119446;-0.561709463596344;-0.628210246562958;-0.653146684169769;-0.754458844661713;-0.775552451610565;-0.79194974899292;-0.796630203723907;-0.800426065921783
G38;-0.435701876878738;-0.470783680677414;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.481311082839966;-0.497894585132599;-0.513827562332153;-0.515461802482605;-0.520008146762848;-0.526214838027954;-0.537269473075867;-0.542390048503876;-0.549232602119446;-0.561709463596344;-0.628210246562958;-0.653146684169769;-0.673234581947327;-0.754458844661713;-0.764626622200012
G39;-0.435701876878738;-0.47012659907341;-0.470783680677414;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.481311082839966;-0.499219655990601;-0.529122531414032;-0.549111783504486;-0.556281268596649;-0.563935339450836;-0.574260354042053;-0.589985191822052;-0.611324071884155;-0.616874575614929;-0.781169414520264;-0.795407652854919;-0.798646152019501;-0.802743136882782
G40;-0.435701876878738;-0.47012659907341;-0.470783680677414;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.481311082839966;-0.499219655990601;-0.507769167423248;-0.525783896446228;-0.534664928913116;-0.553210318088531;-0.580964744091034;-0.584301352500916;-0.589547038078308;-0.610977590084076;-0.747594833374023;-0.760326206684113;-0.797263324260712;-0.802743136882782
G41;-0.435701876878738;-0.47012659907341;-0.470783680677414;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.481311082839966;-0.499219655990601;-0.507769167423248;-0.520517528057098;-0.525783896446228;-0.528044939041138;-0.534664928913116;-0.551602125167847;-0.553210318088531;-0.563129186630249;-0.593075811862946;-0.596936404705048;-0.782628118991852;-0.797263324260712
G42;-0.435701876878738;-0.47012659907341;-0.470783680677414;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.481311082839966;-0.49548551440239;-0.499219655990601;-0.507769167423248;-0.513043940067291;-0.520517528057098;-0.525783896446228;-0.528044939041138;-0.545491278171539;-0.642800807952881;-0.649258553981781;-0.676987707614899;-0.779568791389465;-0.801599562168121
G43;-0.435701876878738;-0.47012659907341;-0.470783680677414;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.481311082839966;-0.49548551440239;-0.510206758975983;-0.513347327709198;-0.524871289730072;-0.538762509822845;-0.544564425945282;-0.554662227630615;-0.56766265630722;-0.570226430892944;-0.578119456768036;-0.738608181476593;-0.763092577457428;-0.787575364112854
G44;-0.435701876878738;-0.47012659907341;-0.470783680677414;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.481311082839966;-0.49548551440239;-0.510206758975983;-0.513347327709198;-0.523580312728882;-0.528757691383362;-0.533030033111572;-0.560276567935944;-0.566472232341766;-0.57275664806366;-0.581561803817749;-0.61140501499176;-0.632792830467224;-0.731583297252655
G45;-0.435701876878738;-0.47012659907341;-0.470783680677414;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.481311082839966;-0.49548551440239;-0.519935190677643;-0.531861126422882;-0.546490252017975;-0.552782952785492;-0.568999230861664;-0.611042618751526;-0.666816592216492;-0.695208013057709;-0.74756520986557;-0.76562112569809;-0.781327962875366;-0.832972288131714
G46;-0.435701876878738;-0.47012659907341;-0.470783680677414;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.506762802600861;-0.513903439044952;-0.51952338218689;-0.548529744148254;-0.552737593650818;-0.573269248008728;-0.595553517341614;-0.598017513751984;-0.622386634349823;-0.631769478321075;-0.64969676733017;-0.750300586223602;-0.771862149238586;-0.802743136882782
G47;-0.435701876878738;-0.47012659907341;-0.470783680677414;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.506762802600861;-0.511271476745605;-0.513903439044952;-0.51952338218689;-0.542716920375824;-0.544087588787079;-0.548529744148254;-0.551987886428833;-0.552543997764587;-0.555235385894775;-0.561082720756531;-0.586720049381256;-0.627585530281067;-0.797263324260712
G48;-0.435701876878738;-0.47012659907341;-0.470783680677414;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.492667436599731;-0.506762802600861;-0.511271476745605;-0.513903439044952;-0.51952338218689;-0.520173728466034;-0.526655614376068;-0.580617129802704;-0.625022649765015;-0.759598910808563;-0.772997438907623;-0.7810418009758;-0.793294310569763;-0.795622706413269
G49;-0.435701876878738;-0.47012659907341;-0.470783680677414;-0.471102833747864;-0.473008513450623;-0.478395015001297;-0.492667436599731;-0.506762802600861;-0.511271476745605;-0.513903439044952;-0.51952338218689;-0.520173728466034;-0.528374850749969;-0.548779487609863;-0.549378335475922;-0.559378266334534;-0.565352439880371;-0.576662480831146;-0.586010456085205;-0.703614830970764
G50;-0.435701876878738;-0.47012659907341;-0.470783680677414;-0.471102833747864;-0.504444241523743;-0.530452013015747;-0.535939395427704;-0.540604591369629;-0.542019546031952;-0.552497506141663;-0.552883267402649;-0.557250797748566;-0.563768327236176;-0.563802719116211;-0.574162483215332;-0.607184827327728;-0.635319530963898;-0.643869936466217;-0.795622706413269;-0.797263324260712
G51;-0.435701876878738;-0.47012659907341;-0.470783680677414;-0.471102833747864;-0.504444241523743;-0.521284699440002;-0.530452013015747;-0.532562375068665;-0.535939395427704;-0.540604591369629;-0.542514145374298;-0.546711206436157;-0.552261114120483;-0.587764859199524;-0.59418523311615;-0.614225625991821;-0.695113301277161;-0.756273567676544;-0.797263324260712;-0.798646152019501
G52;-0.435701876878738;-0.47012659907341;-0.504928112030029;-0.517722249031067;-0.535976648330688;-0.543965816497803;-0.55347740650177;-0.577062964439392;-0.590406775474548;-0.612384736537933;-0.619335055351257;-0.6695836186409;-0.705675840377808;-0.723104953765869;-0.735018789768219;-0.741486251354218;-0.756686270236969;-0.78464663028717;-0.787530481815338;-0.793701171875
G53;-0.435701876878738;-0.47012659907341;-0.498822450637817;-0.504928112030029;-0.517722249031067;-0.522190451622009;-0.535976648330688;-0.543965816497803;-0.55347740650177;-0.569511950016022;-0.576669156551361;-0.577062964439392;-0.579729318618774;-0.584803938865662;-0.590406775474548;-0.612384736537933;-0.749222576618195;-0.775006473064423;-0.781706094741821;-0.793812692165375
G54;-0.435701876878738;-0.47012659907341;-0.498822450637817;-0.504928112030029;-0.51316249370575;-0.517722249031067;-0.521018385887146;-0.522190451622009;-0.525106310844421;-0.5333371758461;-0.535976648330688;-0.543965816497803;-0.55347740650177;-0.569511950016022;-0.635190367698669;-0.64070200920105;-0.670784950256348;-0.771971642971039;-0.772722780704498;-0.789425730705261
G55;-0.435701876878738;-0.47012659907341;-0.498822450637817;-0.50294828414917;-0.504928112030029;-0.533641040325165;-0.544946312904358;-0.554245412349701;-0.565442860126495;-0.586974322795868;-0.593792319297791;-0.598625659942627;-0.600063383579254;-0.630854547023773;-0.712140381336212;-0.749206781387329;-0.771030128002167;-0.789253115653992;-0.791019260883331;-0.802743136882782
G56;-0.435701876878738;-0.47012659907341;-0.498822450637817;-0.500217616558075;-0.50294828414917;-0.504928112030029;-0.510855078697205;-0.529151439666748;-0.533641040325165;-0.544946312904358;-0.554245412349701;-0.563640058040619;-0.565442860126495;-0.580098807811737;-0.58064341545105;-0.586974322795868;-0.698379278182983;-0.699139595031738;-0.739224433898926;-0.809358358383179
G57;-0.435701876878738;-0.47012659907341;-0.475247085094452;-0.498822450637817;-0.500217616558075;-0.50294828414917;-0.504928112030029;-0.510855078697205;-0.529151439666748;-0.537403762340546;-0.557630240917206;-0.564636468887329;-0.566487789154053;-0.567910313606262;-0.570873737335205;-0.583106637001038;-0.583963930606842;-0.613638937473297;-0.741944193840027;-0.788947880268097
G58;-0.435701876878738;-0.47012659907341;-0.475247085094452;-0.498822450637817;-0.500217616558075;-0.50294828414917;-0.504928112030029;-0.510855078697205;-0.528085768222809;-0.535203874111176;-0.54116016626358;-0.573976397514343;-0.620893597602844;-0.629497289657593;-0.632740557193756;-0.645078480243683;-0.686459541320801;-0.6952024102211;-0.77517706155777;-0.781109511852264
