G1;0.515145897865295;0.512155294418335;0.51105922460556;0.502700746059418;0.499713510274887;0.496737092733383;0.496689110994339;0.496323585510254;0.495328962802887;0.49476957321167;0.494669049978256;0.493761122226715;0.493355005979538;0.492459833621979;0.491391181945801;0.48824405670166;0.488208591938019;0.488178640604019;0.487447738647461;0.486072689294815;0.485504031181335;0.483142226934433;0.481691300868988;0.480690330266953;0.47948083281517;0.479309499263763;0.478336364030838;0.478129714727402;0.474228143692017;0.474143028259277;0.473813474178314;0.473730564117432;0.472912281751633;0.472686439752579;0.470736175775528;0.47040182352066;0.470317840576172;0.469872683286667;0.469182759523392;0.469067633152008;0.468529284000397;0.46825310587883;0.467908531427383;0.467510998249054;0.466759085655212;0.46646448969841;0.466054528951645;0.465372890233994;0.46493199467659;0.464640736579895;0.464469373226166;0.464328974485397;0.463889300823212;0.463791787624359;0.463677227497101;0.463677227497101;0.46295690536499;0.46295690536499;0.46295690536499;0.46295690536499;0.46295690536499;0.462898761034012;0.462783426046371;0.461924731731415;0.461910933256149;0.461717039346695;0.461717039346695;0.461493372917175;0.460604071617126;0.460471123456955;0.460471123456955;0.459855496883392;0.459590375423431;0.459291338920593;0.459291338920593;0.458093553781509;-3.40282346638529E+38;-3.40282346638529E+38;-3.40282346638529E+38;-3.40282346638529E+38
G2;0.515145897865295;0.512155294418335;0.51105922460556;0.504891574382782;0.502700746059418;0.499713510274887;0.499579936265945;0.498051047325134;0.497667849063873;0.496737092733383;0.496689110994339;0.496323585510254;0.496202975511551;0.495328962802887;0.494788408279419;0.49476957321167;0.494745254516602;0.494669049978256;0.494146585464478;0.493761122226715;0.493355005979538;0.492459833621979;0.49205219745636;0.491198867559433;0.490540266036987;0.49034458398819;0.48714604973793;0.487039268016815;0.486244529485703;0.486050873994827;0.485534399747849;0.482607960700989;0.482536673545837;0.48219496011734;0.482183068990707;0.480572044849396;0.479682445526123;0.47873866558075;0.478648394346237;0.477040082216263;0.476641893386841;0.475624412298203;0.473630636930466;0.471479892730713;0.470377147197723;0.468172132968903;0.468099981546402;0.465713053941727;0.464759558439255;0.464751362800598;0.464062809944153;0.463677227497101;0.463677227497101;0.463670879602432;0.463304907083511;0.463241010904312;0.46295690536499;0.46295690536499;0.46295690536499;0.46295690536499;0.46295690536499;0.46295690536499;0.46295690536499;0.46295690536499;0.462898254394531;0.461717039346695;0.461529433727264;0.461372166872025;0.459914118051529;0.459912419319153;0.459291338920593;0.459147036075592;0.458093643188477;-3.40282346638529E+38;-3.40282346638529E+38;-3.40282346638529E+38;-3.40282346638529E+38;-3.40282346638529E+38;-3.40282346638529E+38;-3.40282346638529E+38
G3;0.515145897865295;0.515122652053833;0.512155294418335;0.51105922460556;0.510771751403809;0.510354816913605;0.507474899291992;0.506640076637268;0.5065096616745;0.505509674549103;0.504891574382782;0.502700746059418;0.501325786113739;0.501017093658447;0.500856757164001;0.499930620193481;0.499713510274887;0.499579936265945;0.498051047325134;0.497667849063873;0.496962159872055;0.496916681528091;0.496737092733383;0.496689110994339;0.496323585510254;0.496223092079163;0.496202975511551;0.496049344539642;0.496006727218628;0.495328962802887;0.494788408279419;0.49476957321167;0.494745254516602;0.494669049978256;0.494146585464478;0.493761122226715;0.493355005979538;0.492459833621979;0.490667819976807;0.484905391931534;0.484356969594955;0.48348131775856;0.483465433120728;0.482190847396851;0.482077062129974;0.481520920991898;0.480989277362823;0.475423842668533;0.475024610757828;0.472706824541092;0.469442844390869;0.468626588582993;0.467891246080399;0.467811912298203;0.467793613672256;0.466179728507996;0.466015726327896;0.464741408824921;0.464248955249786;0.46295690536499;0.46295690536499;0.46295690536499;0.46231272816658;0.461717039346695;0.461717039346695;0.461717039346695;0.461717039346695;0.461529433727264;0.460863292217255;0.460077941417694;0.45983761548996;0.459045350551605;-3.40282346638529E+38;-3.40282346638529E+38;-3.40282346638529E+38;-3.40282346638529E+38;-3.40282346638529E+38;-3.40282346638529E+38;-3.40282346638529E+38;-3.40282346638529E+38
G4;0.516626298427582;0.515145897865295;0.515122652053833;0.512155294418335;0.51105922460556;0.510771751403809;0.510354816913605;0.507474899291992;0.506975591182709;0.506640076637268;0.5065096616745;0.506313800811768;0.505509674549103;0.504891574382782;0.504821360111237;0.504480183124542;0.502700746059418;0.502158463001251;0.501325786113739;0.501017093658447;0.500856757164001;0.500394940376282;0.500229060649872;0.499930620193481;0.499713510274887;0.499579936265945;0.499563366174698;0.498961389064789;0.498051047325134;0.497868090867996;0.497667849063873;0.496962159872055;0.496916681528091;0.494291245937347;0.492354899644852;0.490048170089722;0.488568633794785;0.487196624279022;0.486034780740738;0.485989779233933;0.485884010791779;0.485246032476425;0.484023541212082;0.483002841472626;0.479382187128067;0.478178292512894;0.477030664682388;0.476986080408096;0.474407017230988;0.474142283201218;0.473272264003754;0.472784876823425;0.472298264503479;0.471540808677673;0.469788104295731;0.469151824712753;0.467618137598038;0.467355877161026;0.466614216566086;0.465551733970642;0.464302390813828;0.463969498872757;0.46295690536499;0.46295690536499;0.46295690536499;0.46295690536499;0.46295690536499;0.46295690536499;0.46295690536499;0.461793482303619;0.461717039346695;0.461717039346695;0.461576223373413;0.461527764797211;-3.40282346638529E+38;-3.40282346638529E+38;-3.40282346638529E+38;-3.40282346638529E+38;-3.40282346638529E+38;-3.40282346638529E+38
G5;0.517217338085175;0.516626298427582;0.515145897865295;0.515122652053833;0.512155294418335;0.51105922460556;0.510877907276154;0.510771751403809;0.510354816913605;0.510101318359375;0.509996652603149;0.507474899291992;0.506975591182709;0.506640076637268;0.5065096616745;0.506313800811768;0.505509674549103;0.504891574382782;0.504821360111237;0.504480183124542;0.502700746059418;0.502429008483887;0.502158463001251;0.501325786113739;0.501017093658447;0.500856757164001;0.500431060791016;0.500394940376282;0.500229060649872;0.499930620193481;0.499768435955048;0.496735841035843;0.495236545801163;0.494346708059311;0.492101341485977;0.488375544548035;0.488265633583069;0.48745408654213;0.486840009689331;0.486215442419052;0.486134022474289;0.485045254230499;0.484263330698013;0.478580862283707;0.477209448814392;0.476010203361511;0.47154974937439;0.471306622028351;0.468393832445145;0.467377603054047;0.466567754745483;0.465579688549042;0.465362668037415;0.464982897043228;0.464176207780838;0.463888585567474;0.463181346654892;0.46295690536499;0.46295690536499;0.46295690536499;0.46295690536499;0.46295690536499;0.46295690536499;0.462184458971024;0.461886703968048;0.461834311485291;0.461717039346695;0.461717039346695;0.461717039346695;0.460391879081726;0.459914118051529;0.459914118051529;0.45983761548996;0.456906080245972;-3.40282346638529E+38;-3.40282346638529E+38;-3.40282346638529E+38;-3.40282346638529E+38;-3.40282346638529E+38;-3.40282346638529E+38
G6;0.517217338085175;0.516626298427582;0.515145897865295;0.515122652053833;0.514654278755188;0.512155294418335;0.511774718761444;0.51137238740921;0.51105922460556;0.510877907276154;0.510771751403809;0.510354816913605;0.510101318359375;0.509996652603149;0.507474899291992;0.507400989532471;0.506975591182709;0.506650149822235;0.506640076637268;0.5065096616745;0.506313800811768;0.506180882453918;0.505509674549103;0.504891574382782;0.500566303730011;0.500411689281464;0.499029576778412;0.498421281576157;0.496325105428696;0.49629333615303;0.495383650064468;0.494742155075073;0.493712961673737;0.492908209562302;0.492896944284439;0.491794496774673;0.491766661405563;0.490603566169739;0.489890843629837;0.488789737224579;0.488742798566818;0.485945463180542;0.485578715801239;0.484815925359726;0.484216153621674;0.483707278966904;0.482544213533401;0.481872260570526;0.480707854032516;0.480308532714844;0.480178356170654;0.479351013898849;0.478143721818924;0.475847125053406;0.475543648004532;0.475042700767517;0.474824875593185;0.474315673112869;0.473894953727722;0.472977429628372;0.471658408641815;0.468409329652786;0.466371476650238;0.466283917427063;0.464298188686371;0.463795632123947;0.463276296854019;0.463148653507233;0.46295690536499;0.462499469518662;0.462350934743881;0.462063670158386;0.461717039346695;0.461717039346695;0.461717039346695;0.461628407239914;0.4598009288311;0.459127992391586;0.458968281745911;-3.40282346638529E+38
G7;0.518404722213745;0.517217338085175;0.516626298427582;0.515918374061584;0.515145897865295;0.515122652053833;0.514654278755188;0.512155294418335;0.511774718761444;0.51137238740921;0.51105922460556;0.510877907276154;0.510771751403809;0.510354816913605;0.510101318359375;0.509996652603149;0.50813227891922;0.507474899291992;0.507400989532471;0.506975591182709;0.506650149822235;0.506640076637268;0.5065096616745;0.505422830581665;0.505134642124176;0.50385844707489;0.50140392780304;0.50068473815918;0.499632358551025;0.499530345201492;0.495781391859055;0.491525858640671;0.489948600530624;0.489363133907318;0.489085614681244;0.488840013742447;0.487872987985611;0.487690478563309;0.484167039394379;0.483913719654083;0.482968062162399;0.482414692640305;0.477289348840714;0.476886689662933;0.476783215999603;0.476414173841476;0.4760722219944;0.47284722328186;0.467894941568375;0.466828167438507;0.465395838022232;0.463848680257797;0.46295690536499;0.46295690536499;0.46295690536499;0.46295690536499;0.46295690536499;0.46295690536499;0.462018966674805;0.461948662996292;0.461803764104843;0.461754500865936;0.461717039346695;0.461717039346695;0.461717039346695;0.461704283952713;0.461450189352036;0.459914118051529;0.459914118051529;0.45983761548996;0.459702461957932;0.459534019231796;0.458985656499863;0.456856608390808;-3.40282346638529E+38;-3.40282346638529E+38;-3.40282346638529E+38;-3.40282346638529E+38;-3.40282346638529E+38;-3.40282346638529E+38
G8;0.518404722213745;0.517217338085175;0.516626298427582;0.515918374061584;0.515145897865295;0.515122652053833;0.514654278755188;0.512155294418335;0.511774718761444;0.51137238740921;0.51105922460556;0.510877907276154;0.510771751403809;0.510354816913605;0.510101318359375;0.509996652603149;0.509702980518341;0.508869171142578;0.508789002895355;0.50813227891922;0.507474899291992;0.506341934204102;0.505479335784912;0.504495203495026;0.503367841243744;0.50290435552597;0.50216543674469;0.501310348510742;0.501090109348297;0.50040340423584;0.499733686447144;0.497714668512344;0.497688233852386;0.496352791786194;0.495846807956696;0.495398968458176;0.494076460599899;0.492879629135132;0.492773443460464;0.491923332214355;0.491686910390854;0.491529405117035;0.486876517534256;0.486262768507004;0.484667241573334;0.483261376619339;0.481422662734985;0.481289952993393;0.481054306030273;0.481046974658966;0.47991818189621;0.478117406368256;0.477956384420395;0.475885272026062;0.47565096616745;0.4746253490448;0.472317665815353;0.468610495328903;0.467968165874481;0.467953413724899;0.466789573431015;0.465156078338623;0.464848130941391;0.464625179767609;0.464221000671387;0.46295690536499;0.46295690536499;0.46295690536499;0.46295690536499;0.46295690536499;0.462107002735138;0.461754500865936;0.461717039346695;0.461717039346695;0.461717039346695;0.461717039346695;0.459891438484192;0.45983761548996;-3.40282346638529E+38;-3.40282346638529E+38
G9;0.52561342716217;0.518404722213745;0.517217338085175;0.516626298427582;0.515918374061584;0.515145897865295;0.515122652053833;0.514654278755188;0.512492001056671;0.512319445610046;0.512155294418335;0.511774718761444;0.511518716812134;0.51137238740921;0.51105922460556;0.510877907276154;0.510771751403809;0.510530292987823;0.510471224784851;0.510354816913605;0.50661963224411;0.506209135055542;0.505739212036133;0.505711615085602;0.504797697067261;0.503231346607208;0.502972304821014;0.50144499540329;0.50131231546402;0.501052021980286;0.49934583902359;0.49797460436821;0.496796488761902;0.495903968811035;0.495298564434052;0.493935883045197;0.492506504058838;0.492323249578476;0.489950776100159;0.489798545837402;0.489621132612228;0.489603489637375;0.488681077957153;0.487926483154297;0.487732023000717;0.487447828054428;0.486383885145187;0.486256003379822;0.4861179292202;0.484351634979248;0.47970324754715;0.477368474006653;0.475088775157928;0.473312437534332;0.472936362028122;0.469899743795395;0.469098776578903;0.467692315578461;0.467312514781952;0.466660737991333;0.464820951223373;0.463908553123474;0.46295690536499;0.46295690536499;0.46295690536499;0.46295690536499;0.46295690536499;0.46295690536499;0.46295690536499;0.462106198072433;0.461717039346695;0.461717039346695;0.461203366518021;0.460763037204742;0.459947943687439;0.459045350551605;0.458416342735291;-3.40282346638529E+38;-3.40282346638529E+38;-3.40282346638529E+38
G10;0.52561342716217;0.518404722213745;0.517217338085175;0.516626298427582;0.515918374061584;0.515145897865295;0.515122652053833;0.514654278755188;0.513219952583313;0.512492001056671;0.512319445610046;0.512155294418335;0.511774718761444;0.511518716812134;0.51137238740921;0.510653614997864;0.509827792644501;0.509109914302826;0.508277177810669;0.50616717338562;0.505835175514221;0.505242109298706;0.501854479312897;0.500907301902771;0.500132143497467;0.500041723251343;0.498485028743744;0.498457670211792;0.498170495033264;0.495841056108475;0.494543343782425;0.494342237710953;0.494169145822525;0.4936363697052;0.492963314056396;0.492663472890854;0.492282688617706;0.492138385772705;0.488898456096649;0.488370418548584;0.487624824047089;0.487526625394821;0.487226396799088;0.485624492168427;0.484268367290497;0.483722299337387;0.48361936211586;0.482109606266022;0.481599658727646;0.479419678449631;0.478981733322144;0.478248596191406;0.477885007858276;0.476923882961273;0.476904273033142;0.476513624191284;0.476436734199524;0.47584131360054;0.473019748926163;0.471713095903397;0.471341818571091;0.468709081411362;0.466749757528305;0.464339762926102;0.464302390813828;0.463138908147812;0.46295690536499;0.46295690536499;0.46295690536499;0.46295690536499;0.46295690536499;0.46295690536499;0.46208244562149;0.461717039346695;0.461560964584351;0.461527764797211;0.460471123456955;-3.40282346638529E+38;-3.40282346638529E+38;-3.40282346638529E+38
